ano,municipio,produto,variavel,valor
0,Tauá - CE,Quantidade produzida,2022,
0,Tauá - CE,Valor da produção,2022,14639.0
0,Tauá - CE,Área colhida,2022,21032.0
0,Tejuçuoca - CE,Quantidade produzida,2022,
0,Tejuçuoca - CE,Valor da produção,2022,6889.0
0,Tejuçuoca - CE,Área colhida,2022,5549.0
0,Tianguá - CE,Quantidade produzida,2022,
0,Tianguá - CE,Valor da produção,2022,105420.0
0,Tianguá - CE,Área colhida,2022,7385.0
0,Trairi - CE,Quantidade produzida,2022,
0,Trairi - CE,Valor da produção,2022,8792.0
0,Trairi - CE,Área colhida,2022,5963.0
0,Tururu - CE,Quantidade produzida,2022,
0,Tururu - CE,Valor da produção,2022,15358.0
0,Tururu - CE,Área colhida,2022,8766.0
0,Ubajara - CE,Quantidade produzida,2022,
0,Ubajara - CE,Valor da produção,2022,80077.0
0,Ubajara - CE,Área colhida,2022,5004.0
0,Umari - CE,Quantidade produzida,2022,
0,Umari - CE,Valor da produção,2022,1865.0
0,Umari - CE,Área colhida,2022,1748.0
0,Umirim - CE,Quantidade produzida,2022,
0,Umirim - CE,Valor da produção,2022,8309.0
0,Umirim - CE,Área colhida,2022,4251.0
0,Uruburetama - CE,Quantidade produzida,2022,
0,Uruburetama - CE,Valor da produção,2022,1545.0
0,Uruburetama - CE,Área colhida,2022,1583.0
0,Uruoca - CE,Quantidade produzida,2022,
0,Uruoca - CE,Valor da produção,2022,5915.0
0,Uruoca - CE,Área colhida,2022,4521.0
0,Varjota - CE,Quantidade produzida,2022,
0,Varjota - CE,Valor da produção,2022,4792.0
0,Varjota - CE,Área colhida,2022,4192.0
0,Várzea Alegre - CE,Quantidade produzida,2022,
0,Várzea Alegre - CE,Valor da produção,2022,13943.0
0,Várzea Alegre - CE,Área colhida,2022,4068.0
0,Viçosa do Ceará - CE,Quantidade produzida,2022,
0,Viçosa do Ceará - CE,Valor da produção,2022,35145.0
0,Viçosa do Ceará - CE,Área colhida,2022,9287.0
0,Acari - RN,Quantidade produzida,2022,
0,Acari - RN,Valor da produção,2022,159.0
0,Acari - RN,Área colhida,2022,161.0
0,Açu - RN,Quantidade produzida,2022,
0,Açu - RN,Valor da produção,2022,5640.0
0,Açu - RN,Área colhida,2022,1551.0
0,Afonso Bezerra - RN,Quantidade produzida,2022,
0,Afonso Bezerra - RN,Valor da produção,2022,12257.0
0,Afonso Bezerra - RN,Área colhida,2022,820.0
0,Água Nova - RN,Quantidade produzida,2022,
0,Água Nova - RN,Valor da produção,2022,97.0
0,Água Nova - RN,Área colhida,2022,79.0
0,Alexandria - RN,Quantidade produzida,2022,
0,Alexandria - RN,Valor da produção,2022,1622.0
0,Alexandria - RN,Área colhida,2022,612.0
0,Almino Afonso - RN,Quantidade produzida,2022,
0,Almino Afonso - RN,Valor da produção,2022,1598.0
0,Almino Afonso - RN,Área colhida,2022,336.0
0,Alto do Rodrigues - RN,Quantidade produzida,2022,
0,Alto do Rodrigues - RN,Valor da produção,2022,1892.0
0,Alto do Rodrigues - RN,Área colhida,2022,530.0
0,Angicos - RN,Quantidade produzida,2022,
0,Angicos - RN,Valor da produção,2022,857.0
0,Angicos - RN,Área colhida,2022,360.0
0,Antônio Martins - RN,Quantidade produzida,2022,
0,Antônio Martins - RN,Valor da produção,2022,825.0
0,Antônio Martins - RN,Área colhida,2022,915.0
0,Apodi - RN,Quantidade produzida,2022,
0,Apodi - RN,Valor da produção,2022,34890.0
0,Apodi - RN,Área colhida,2022,5659.0
0,Areia Branca - RN,Quantidade produzida,2022,
0,Areia Branca - RN,Valor da produção,2022,827.0
0,Areia Branca - RN,Área colhida,2022,372.0
0,Arês - RN,Quantidade produzida,2022,
0,Arês - RN,Valor da produção,2022,67040.0
0,Arês - RN,Área colhida,2022,7985.0
0,Campo Grande - RN,Quantidade produzida,2022,
0,Campo Grande - RN,Valor da produção,2022,790.0
0,Campo Grande - RN,Área colhida,2022,640.0
0,Baía Formosa - RN,Quantidade produzida,2022,
0,Baía Formosa - RN,Valor da produção,2022,171964.0
0,Baía Formosa - RN,Área colhida,2022,19105.0
0,Baraúna - RN,Quantidade produzida,2022,
0,Baraúna - RN,Valor da produção,2022,154582.0
0,Baraúna - RN,Área colhida,2022,9345.0
0,Barcelona - RN,Quantidade produzida,2022,
0,Barcelona - RN,Valor da produção,2022,443.0
0,Barcelona - RN,Área colhida,2022,178.0
0,Bento Fernandes - RN,Quantidade produzida,2022,
0,Bento Fernandes - RN,Valor da produção,2022,1828.0
0,Bento Fernandes - RN,Área colhida,2022,332.0
0,Bodó - RN,Quantidade produzida,2022,
0,Bodó - RN,Valor da produção,2022,3888.0
0,Bodó - RN,Área colhida,2022,1380.0
0,Bom Jesus - RN,Quantidade produzida,2022,
0,Bom Jesus - RN,Valor da produção,2022,7394.0
0,Bom Jesus - RN,Área colhida,2022,2350.0
0,Brejinho - RN,Quantidade produzida,2022,
0,Brejinho - RN,Valor da produção,2022,492.0
0,Brejinho - RN,Área colhida,2022,130.0
0,Caiçara do Norte - RN,Quantidade produzida,2022,
0,Caiçara do Norte - RN,Valor da produção,2022,515.0
0,Caiçara do Norte - RN,Área colhida,2022,190.0
0,Caiçara do Rio do Vento - RN,Quantidade produzida,2022,
0,Caiçara do Rio do Vento - RN,Valor da produção,2022,26.0
0,Caiçara do Rio do Vento - RN,Área colhida,2022,45.0
0,Caicó - RN,Quantidade produzida,2022,
0,Caicó - RN,Valor da produção,2022,547.0
0,Caicó - RN,Área colhida,2022,73.0
0,Campo Redondo - RN,Quantidade produzida,2022,
0,Campo Redondo - RN,Valor da produção,2022,811.0
0,Campo Redondo - RN,Área colhida,2022,840.0
0,Canguaretama - RN,Quantidade produzida,2022,
0,Canguaretama - RN,Valor da produção,2022,204084.0
0,Canguaretama - RN,Área colhida,2022,16133.0
0,Caraúbas - RN,Quantidade produzida,2022,
0,Caraúbas - RN,Valor da produção,2022,2578.0
0,Caraúbas - RN,Área colhida,2022,1480.0
0,Carnaúba dos Dantas - RN,Quantidade produzida,2022,
0,Carnaúba dos Dantas - RN,Valor da produção,2022,1197.0
0,Carnaúba dos Dantas - RN,Área colhida,2022,62.0
0,Carnaubais - RN,Quantidade produzida,2022,
0,Carnaubais - RN,Valor da produção,2022,4477.0
0,Carnaubais - RN,Área colhida,2022,580.0
0,Ceará-Mirim - RN,Quantidade produzida,2022,
0,Ceará-Mirim - RN,Valor da produção,2022,54365.0
0,Ceará-Mirim - RN,Área colhida,2022,4470.0
0,Cerro Corá - RN,Quantidade produzida,2022,
0,Cerro Corá - RN,Valor da produção,2022,13918.0
0,Cerro Corá - RN,Área colhida,2022,4480.0
0,Coronel Ezequiel - RN,Quantidade produzida,2022,
0,Coronel Ezequiel - RN,Valor da produção,2022,910.0
0,Coronel Ezequiel - RN,Área colhida,2022,650.0
0,Coronel João Pessoa - RN,Quantidade produzida,2022,
0,Coronel João Pessoa - RN,Valor da produção,2022,913.0
0,Coronel João Pessoa - RN,Área colhida,2022,663.0
0,Cruzeta - RN,Quantidade produzida,2022,
0,Cruzeta - RN,Valor da produção,2022,1094.0
0,Cruzeta - RN,Área colhida,2022,109.0
0,Currais Novos - RN,Quantidade produzida,2022,
0,Currais Novos - RN,Valor da produção,2022,1122.0
0,Currais Novos - RN,Área colhida,2022,210.0
0,Doutor Severiano - RN,Quantidade produzida,2022,
0,Doutor Severiano - RN,Valor da produção,2022,2488.0
0,Doutor Severiano - RN,Área colhida,2022,726.0
0,Parnamirim - RN,Quantidade produzida,2022,
0,Parnamirim - RN,Valor da produção,2022,68.0
0,Parnamirim - RN,Área colhida,2022,15.0
0,Encanto - RN,Quantidade produzida,2022,
0,Encanto - RN,Valor da produção,2022,279.0
0,Encanto - RN,Área colhida,2022,124.0
0,Equador - RN,Quantidade produzida,2022,
0,Equador - RN,Valor da produção,2022,763.0
0,Equador - RN,Área colhida,2022,285.0
0,Espírito Santo - RN,Quantidade produzida,2022,
0,Espírito Santo - RN,Valor da produção,2022,959.0
0,Espírito Santo - RN,Área colhida,2022,84.0
0,Extremoz - RN,Quantidade produzida,2022,
0,Extremoz - RN,Valor da produção,2022,668.0
0,Extremoz - RN,Área colhida,2022,150.0
0,Felipe Guerra - RN,Quantidade produzida,2022,
0,Felipe Guerra - RN,Valor da produção,2022,3631.0
0,Felipe Guerra - RN,Área colhida,2022,427.0
0,Fernando Pedroza - RN,Quantidade produzida,2022,
0,Fernando Pedroza - RN,Valor da produção,2022,272.0
0,Fernando Pedroza - RN,Área colhida,2022,110.0
0,Florânia - RN,Quantidade produzida,2022,
0,Florânia - RN,Valor da produção,2022,2288.0
0,Florânia - RN,Área colhida,2022,1025.0
0,Francisco Dantas - RN,Quantidade produzida,2022,
0,Francisco Dantas - RN,Valor da produção,2022,370.0
0,Francisco Dantas - RN,Área colhida,2022,250.0
0,Frutuoso Gomes - RN,Quantidade produzida,2022,
0,Frutuoso Gomes - RN,Valor da produção,2022,919.0
0,Frutuoso Gomes - RN,Área colhida,2022,384.0
0,Galinhos - RN,Quantidade produzida,2022,
0,Galinhos - RN,Valor da produção,2022,2966.0
0,Galinhos - RN,Área colhida,2022,155.0
0,Goianinha - RN,Quantidade produzida,2022,
0,Goianinha - RN,Valor da produção,2022,80790.0
0,Goianinha - RN,Área colhida,2022,7010.0
0,Governador Dix-Sept Rosado - RN,Quantidade produzida,2022,
0,Governador Dix-Sept Rosado - RN,Valor da produção,2022,15295.0
0,Governador Dix-Sept Rosado - RN,Área colhida,2022,4206.0
0,Grossos - RN,Quantidade produzida,2022,
0,Grossos - RN,Valor da produção,2022,513.0
0,Grossos - RN,Área colhida,2022,520.0
0,Guamaré - RN,Quantidade produzida,2022,
0,Guamaré - RN,Valor da produção,2022,911.0
0,Guamaré - RN,Área colhida,2022,1040.0
0,Ielmo Marinho - RN,Quantidade produzida,2022,
0,Ielmo Marinho - RN,Valor da produção,2022,41009.0
0,Ielmo Marinho - RN,Área colhida,2022,2123.0
0,Ipanguaçu - RN,Quantidade produzida,2022,
0,Ipanguaçu - RN,Valor da produção,2022,529.0
0,Ipanguaçu - RN,Área colhida,2022,310.0
0,Ipueira - RN,Quantidade produzida,2022,
0,Ipueira - RN,Valor da produção,2022,241.0
0,Ipueira - RN,Área colhida,2022,46.0
0,Itajá - RN,Quantidade produzida,2022,
0,Itajá - RN,Valor da produção,2022,765.0
0,Itajá - RN,Área colhida,2022,285.0
0,Itaú - RN,Quantidade produzida,2022,
0,Itaú - RN,Valor da produção,2022,2313.0
0,Itaú - RN,Área colhida,2022,775.0
0,Jaçanã - RN,Quantidade produzida,2022,
0,Jaçanã - RN,Valor da produção,2022,2377.0
0,Jaçanã - RN,Área colhida,2022,1645.0
0,Jandaíra - RN,Quantidade produzida,2022,
0,Jandaíra - RN,Valor da produção,2022,51023.0
0,Jandaíra - RN,Área colhida,2022,1312.0
0,Janduís - RN,Quantidade produzida,2022,
0,Janduís - RN,Valor da produção,2022,518.0
0,Janduís - RN,Área colhida,2022,369.0
0,Januário Cicco - RN,Quantidade produzida,2022,
0,Januário Cicco - RN,Valor da produção,2022,10748.0
0,Januário Cicco - RN,Área colhida,2022,1403.0
0,Japi - RN,Quantidade produzida,2022,
0,Japi - RN,Valor da produção,2022,52.0
0,Japi - RN,Área colhida,2022,43.0
0,Jardim de Angicos - RN,Quantidade produzida,2022,
0,Jardim de Angicos - RN,Valor da produção,2022,1059.0
0,Jardim de Angicos - RN,Área colhida,2022,464.0
0,Jardim de Piranhas - RN,Quantidade produzida,2022,
0,Jardim de Piranhas - RN,Valor da produção,2022,107.0
0,Jardim de Piranhas - RN,Área colhida,2022,40.0
0,Jardim do Seridó - RN,Quantidade produzida,2022,
0,Jardim do Seridó - RN,Valor da produção,2022,503.0
0,Jardim do Seridó - RN,Área colhida,2022,223.0
0,João Câmara - RN,Quantidade produzida,2022,
0,João Câmara - RN,Valor da produção,2022,3273.0
0,João Câmara - RN,Área colhida,2022,650.0
0,João Dias - RN,Quantidade produzida,2022,
0,João Dias - RN,Valor da produção,2022,588.0
0,João Dias - RN,Área colhida,2022,544.0
0,José da Penha - RN,Quantidade produzida,2022,
0,José da Penha - RN,Valor da produção,2022,1875.0
0,José da Penha - RN,Área colhida,2022,951.0
0,Jucurutu - RN,Quantidade produzida,2022,
0,Jucurutu - RN,Valor da produção,2022,1192.0
0,Jucurutu - RN,Área colhida,2022,202.0
0,Jundiá - RN,Quantidade produzida,2022,
0,Jundiá - RN,Valor da produção,2022,5480.0
0,Jundiá - RN,Área colhida,2022,420.0
0,Lagoa d'Anta - RN,Quantidade produzida,2022,
0,Lagoa d'Anta - RN,Valor da produção,2022,4976.0
0,Lagoa d'Anta - RN,Área colhida,2022,540.0
0,Lagoa de Pedras - RN,Quantidade produzida,2022,
0,Lagoa de Pedras - RN,Valor da produção,2022,1685.0
0,Lagoa de Pedras - RN,Área colhida,2022,550.0
0,Lagoa de Velhos - RN,Quantidade produzida,2022,
0,Lagoa de Velhos - RN,Valor da produção,2022,716.0
0,Lagoa de Velhos - RN,Área colhida,2022,337.0
0,Lagoa Nova - RN,Quantidade produzida,2022,
0,Lagoa Nova - RN,Valor da produção,2022,3860.0
0,Lagoa Nova - RN,Área colhida,2022,2125.0
0,Lagoa Salgada - RN,Quantidade produzida,2022,
0,Lagoa Salgada - RN,Valor da produção,2022,6766.0
0,Lagoa Salgada - RN,Área colhida,2022,1042.0
0,Lajes - RN,Quantidade produzida,2022,
0,Lajes - RN,Valor da produção,2022,3154.0
0,Lajes - RN,Área colhida,2022,452.0
0,Lajes Pintadas - RN,Quantidade produzida,2022,
0,Lajes Pintadas - RN,Valor da produção,2022,1589.0
0,Lajes Pintadas - RN,Área colhida,2022,1095.0
0,Lucrécia - RN,Quantidade produzida,2022,
0,Lucrécia - RN,Valor da produção,2022,663.0
0,Lucrécia - RN,Área colhida,2022,481.0
0,Luís Gomes - RN,Quantidade produzida,2022,
0,Luís Gomes - RN,Valor da produção,2022,750.0
0,Luís Gomes - RN,Área colhida,2022,502.0
0,Macaíba - RN,Quantidade produzida,2022,
0,Macaíba - RN,Valor da produção,2022,5810.0
0,Macaíba - RN,Área colhida,2022,432.0
0,Macau - RN,Quantidade produzida,2022,
0,Macau - RN,Valor da produção,2022,4736.0
0,Macau - RN,Área colhida,2022,440.0
0,Major Sales - RN,Quantidade produzida,2022,
0,Major Sales - RN,Valor da produção,2022,460.0
0,Major Sales - RN,Área colhida,2022,435.0
0,Marcelino Vieira - RN,Quantidade produzida,2022,
0,Marcelino Vieira - RN,Valor da produção,2022,795.0
0,Marcelino Vieira - RN,Área colhida,2022,578.0
0,Martins - RN,Quantidade produzida,2022,
0,Martins - RN,Valor da produção,2022,1034.0
0,Martins - RN,Área colhida,2022,373.0
0,Maxaranguape - RN,Quantidade produzida,2022,
0,Maxaranguape - RN,Valor da produção,2022,3605.0
0,Maxaranguape - RN,Área colhida,2022,335.0
0,Messias Targino - RN,Quantidade produzida,2022,
0,Messias Targino - RN,Valor da produção,2022,432.0
0,Messias Targino - RN,Área colhida,2022,400.0
0,Montanhas - RN,Quantidade produzida,2022,
0,Montanhas - RN,Valor da produção,2022,946.0
0,Montanhas - RN,Área colhida,2022,95.0
0,Monte Alegre - RN,Quantidade produzida,2022,
0,Monte Alegre - RN,Valor da produção,2022,9376.0
0,Monte Alegre - RN,Área colhida,2022,870.0
0,Monte das Gameleiras - RN,Quantidade produzida,2022,
0,Monte das Gameleiras - RN,Valor da produção,2022,220.0
0,Monte das Gameleiras - RN,Área colhida,2022,89.0
0,Mossoró - RN,Quantidade produzida,2022,
0,Mossoró - RN,Valor da produção,2022,301182.0
0,Mossoró - RN,Área colhida,2022,12880.0
0,Natal - RN,Quantidade produzida,2022,
0,Natal - RN,Valor da produção,2022,
0,Natal - RN,Área colhida,2022,
0,Nísia Floresta - RN,Quantidade produzida,2022,
0,Nísia Floresta - RN,Valor da produção,2022,7647.0
0,Nísia Floresta - RN,Área colhida,2022,760.0
0,Nova Cruz - RN,Quantidade produzida,2022,
0,Nova Cruz - RN,Valor da produção,2022,7075.0
0,Nova Cruz - RN,Área colhida,2022,930.0
0,Olho d'Água do Borges - RN,Quantidade produzida,2022,
0,Olho d'Água do Borges - RN,Valor da produção,2022,954.0
0,Olho d'Água do Borges - RN,Área colhida,2022,1020.0
0,Ouro Branco - RN,Quantidade produzida,2022,
0,Ouro Branco - RN,Valor da produção,2022,339.0
0,Ouro Branco - RN,Área colhida,2022,118.0
0,Paraná - RN,Quantidade produzida,2022,
0,Paraná - RN,Valor da produção,2022,1044.0
0,Paraná - RN,Área colhida,2022,694.0
0,Paraú - RN,Quantidade produzida,2022,
0,Paraú - RN,Valor da produção,2022,229.0
0,Paraú - RN,Área colhida,2022,181.0
0,Parazinho - RN,Quantidade produzida,2022,
0,Parazinho - RN,Valor da produção,2022,9795.0
0,Parazinho - RN,Área colhida,2022,1185.0
0,Parelhas - RN,Quantidade produzida,2022,
0,Parelhas - RN,Valor da produção,2022,261.0
0,Parelhas - RN,Área colhida,2022,285.0
0,Rio do Fogo - RN,Quantidade produzida,2022,
0,Rio do Fogo - RN,Valor da produção,2022,815.0
0,Rio do Fogo - RN,Área colhida,2022,133.0
0,Passa e Fica - RN,Quantidade produzida,2022,
0,Passa e Fica - RN,Valor da produção,2022,2547.0
0,Passa e Fica - RN,Área colhida,2022,582.0
0,Passagem - RN,Quantidade produzida,2022,
0,Passagem - RN,Valor da produção,2022,678.0
0,Passagem - RN,Área colhida,2022,130.0
0,Patu - RN,Quantidade produzida,2022,
0,Patu - RN,Valor da produção,2022,691.0
0,Patu - RN,Área colhida,2022,465.0
0,Santa Maria - RN,Quantidade produzida,2022,
0,Santa Maria - RN,Valor da produção,2022,1747.0
0,Santa Maria - RN,Área colhida,2022,660.0
0,Pau dos Ferros - RN,Quantidade produzida,2022,
0,Pau dos Ferros - RN,Valor da produção,2022,1203.0
0,Pau dos Ferros - RN,Área colhida,2022,1129.0
0,Pedra Grande - RN,Quantidade produzida,2022,
0,Pedra Grande - RN,Valor da produção,2022,4958.0
0,Pedra Grande - RN,Área colhida,2022,840.0
0,Pedra Preta - RN,Quantidade produzida,2022,
0,Pedra Preta - RN,Valor da produção,2022,1125.0
0,Pedra Preta - RN,Área colhida,2022,360.0
0,Pedro Avelino - RN,Quantidade produzida,2022,
0,Pedro Avelino - RN,Valor da produção,2022,675.0
0,Pedro Avelino - RN,Área colhida,2022,407.0
0,Pedro Velho - RN,Quantidade produzida,2022,
0,Pedro Velho - RN,Valor da produção,2022,13291.0
0,Pedro Velho - RN,Área colhida,2022,2570.0
0,Pendências - RN,Quantidade produzida,2022,
0,Pendências - RN,Valor da produção,2022,1420.0
0,Pendências - RN,Área colhida,2022,723.0
0,Pilões - RN,Quantidade produzida,2022,
0,Pilões - RN,Valor da produção,2022,455.0
0,Pilões - RN,Área colhida,2022,384.0
0,Poço Branco - RN,Quantidade produzida,2022,
0,Poço Branco - RN,Valor da produção,2022,16698.0
0,Poço Branco - RN,Área colhida,2022,2000.0
0,Portalegre - RN,Quantidade produzida,2022,
0,Portalegre - RN,Valor da produção,2022,1048.0
0,Portalegre - RN,Área colhida,2022,250.0
0,Porto do Mangue - RN,Quantidade produzida,2022,
0,Porto do Mangue - RN,Valor da produção,2022,3797.0
0,Porto do Mangue - RN,Área colhida,2022,412.0
0,Serra Caiada - RN,Quantidade produzida,2022,
0,Serra Caiada - RN,Valor da produção,2022,546.0
0,Serra Caiada - RN,Área colhida,2022,586.0
0,Pureza - RN,Quantidade produzida,2022,
0,Pureza - RN,Valor da produção,2022,40894.0
0,Pureza - RN,Área colhida,2022,4031.0
0,Rafael Fernandes - RN,Quantidade produzida,2022,
0,Rafael Fernandes - RN,Valor da produção,2022,258.0
0,Rafael Fernandes - RN,Área colhida,2022,351.0
0,Rafael Godeiro - RN,Quantidade produzida,2022,
0,Rafael Godeiro - RN,Valor da produção,2022,2633.0
0,Rafael Godeiro - RN,Área colhida,2022,462.0
0,Riacho da Cruz - RN,Quantidade produzida,2022,
0,Riacho da Cruz - RN,Valor da produção,2022,340.0
0,Riacho da Cruz - RN,Área colhida,2022,230.0
0,Riacho de Santana - RN,Quantidade produzida,2022,
0,Riacho de Santana - RN,Valor da produção,2022,1233.0
0,Riacho de Santana - RN,Área colhida,2022,160.0
0,Riachuelo - RN,Quantidade produzida,2022,
0,Riachuelo - RN,Valor da produção,2022,2094.0
0,Riachuelo - RN,Área colhida,2022,962.0
0,Rodolfo Fernandes - RN,Quantidade produzida,2022,
0,Rodolfo Fernandes - RN,Valor da produção,2022,689.0
0,Rodolfo Fernandes - RN,Área colhida,2022,231.0
0,Tibau - RN,Quantidade produzida,2022,
0,Tibau - RN,Valor da produção,2022,85214.0
0,Tibau - RN,Área colhida,2022,3020.0
0,Ruy Barbosa - RN,Quantidade produzida,2022,
0,Ruy Barbosa - RN,Valor da produção,2022,178.0
0,Ruy Barbosa - RN,Área colhida,2022,77.0
0,Santa Cruz - RN,Quantidade produzida,2022,
0,Santa Cruz - RN,Valor da produção,2022,246.0
0,Santa Cruz - RN,Área colhida,2022,680.0
0,Santana do Matos - RN,Quantidade produzida,2022,
0,Santana do Matos - RN,Valor da produção,2022,5044.0
0,Santana do Matos - RN,Área colhida,2022,2343.0
0,Santana do Seridó - RN,Quantidade produzida,2022,
0,Santana do Seridó - RN,Valor da produção,2022,423.0
0,Santana do Seridó - RN,Área colhida,2022,172.0
0,Santo Antônio - RN,Quantidade produzida,2022,
0,Santo Antônio - RN,Valor da produção,2022,6823.0
0,Santo Antônio - RN,Área colhida,2022,3565.0
0,São Bento do Norte - RN,Quantidade produzida,2022,
0,São Bento do Norte - RN,Valor da produção,2022,770.0
0,São Bento do Norte - RN,Área colhida,2022,219.0
0,São Bento do Trairí - RN,Quantidade produzida,2022,
0,São Bento do Trairí - RN,Valor da produção,2022,148.0
0,São Bento do Trairí - RN,Área colhida,2022,990.0
0,São Fernando - RN,Quantidade produzida,2022,
0,São Fernando - RN,Valor da produção,2022,543.0
0,São Fernando - RN,Área colhida,2022,216.0
0,São Francisco do Oeste - RN,Quantidade produzida,2022,
0,São Francisco do Oeste - RN,Valor da produção,2022,534.0
0,São Francisco do Oeste - RN,Área colhida,2022,369.0
0,São Gonçalo do Amarante - RN,Quantidade produzida,2022,
0,São Gonçalo do Amarante - RN,Valor da produção,2022,5109.0
0,São Gonçalo do Amarante - RN,Área colhida,2022,1450.0
0,São João do Sabugi - RN,Quantidade produzida,2022,
0,São João do Sabugi - RN,Valor da produção,2022,962.0
0,São João do Sabugi - RN,Área colhida,2022,388.0
0,São José de Mipibu - RN,Quantidade produzida,2022,
0,São José de Mipibu - RN,Valor da produção,2022,71457.0
0,São José de Mipibu - RN,Área colhida,2022,5450.0
0,São José do Campestre - RN,Quantidade produzida,2022,
0,São José do Campestre - RN,Valor da produção,2022,403.0
0,São José do Campestre - RN,Área colhida,2022,331.0
0,São José do Seridó - RN,Quantidade produzida,2022,
0,São José do Seridó - RN,Valor da produção,2022,250.0
0,São José do Seridó - RN,Área colhida,2022,83.0
0,São Miguel - RN,Quantidade produzida,2022,
0,São Miguel - RN,Valor da produção,2022,2663.0
0,São Miguel - RN,Área colhida,2022,3181.0
0,São Miguel do Gostoso - RN,Quantidade produzida,2022,
0,São Miguel do Gostoso - RN,Valor da produção,2022,30795.0
0,São Miguel do Gostoso - RN,Área colhida,2022,2525.0
0,São Paulo do Potengi - RN,Quantidade produzida,2022,
0,São Paulo do Potengi - RN,Valor da produção,2022,2556.0
0,São Paulo do Potengi - RN,Área colhida,2022,1349.0
0,São Pedro - RN,Quantidade produzida,2022,
0,São Pedro - RN,Valor da produção,2022,2395.0
0,São Pedro - RN,Área colhida,2022,986.0
0,São Rafael - RN,Quantidade produzida,2022,
0,São Rafael - RN,Valor da produção,2022,35.0
0,São Rafael - RN,Área colhida,2022,30.0
0,São Tomé - RN,Quantidade produzida,2022,
0,São Tomé - RN,Valor da produção,2022,421.0
0,São Tomé - RN,Área colhida,2022,199.0
0,São Vicente - RN,Quantidade produzida,2022,
0,São Vicente - RN,Valor da produção,2022,1455.0
0,São Vicente - RN,Área colhida,2022,947.0
0,Senador Elói de Souza - RN,Quantidade produzida,2022,
0,Senador Elói de Souza - RN,Valor da produção,2022,5277.0
0,Senador Elói de Souza - RN,Área colhida,2022,1309.0
0,Senador Georgino Avelino - RN,Quantidade produzida,2022,
0,Senador Georgino Avelino - RN,Valor da produção,2022,363.0
0,Senador Georgino Avelino - RN,Área colhida,2022,110.0
0,Serra de São Bento - RN,Quantidade produzida,2022,
0,Serra de São Bento - RN,Valor da produção,2022,1342.0
0,Serra de São Bento - RN,Área colhida,2022,1309.0
0,Serra do Mel - RN,Quantidade produzida,2022,
0,Serra do Mel - RN,Valor da produção,2022,66765.0
0,Serra do Mel - RN,Área colhida,2022,11675.0
0,Serra Negra do Norte - RN,Quantidade produzida,2022,
0,Serra Negra do Norte - RN,Valor da produção,2022,896.0
0,Serra Negra do Norte - RN,Área colhida,2022,85.0
0,Serrinha - RN,Quantidade produzida,2022,
0,Serrinha - RN,Valor da produção,2022,3499.0
0,Serrinha - RN,Área colhida,2022,330.0
0,Serrinha dos Pintos - RN,Quantidade produzida,2022,
0,Serrinha dos Pintos - RN,Valor da produção,2022,338.0
0,Serrinha dos Pintos - RN,Área colhida,2022,400.0
0,Severiano Melo - RN,Quantidade produzida,2022,
0,Severiano Melo - RN,Valor da produção,2022,2385.0
0,Severiano Melo - RN,Área colhida,2022,1019.0
0,Sítio Novo - RN,Quantidade produzida,2022,
0,Sítio Novo - RN,Valor da produção,2022,320.0
0,Sítio Novo - RN,Área colhida,2022,96.0
0,Taboleiro Grande - RN,Quantidade produzida,2022,
0,Taboleiro Grande - RN,Valor da produção,2022,262.0
0,Taboleiro Grande - RN,Área colhida,2022,230.0
0,Taipu - RN,Quantidade produzida,2022,
0,Taipu - RN,Valor da produção,2022,37406.0
0,Taipu - RN,Área colhida,2022,4217.0
0,Tangará - RN,Quantidade produzida,2022,
0,Tangará - RN,Valor da produção,2022,210.0
0,Tangará - RN,Área colhida,2022,39.0
0,Tenente Ananias - RN,Quantidade produzida,2022,
0,Tenente Ananias - RN,Valor da produção,2022,251.0
0,Tenente Ananias - RN,Área colhida,2022,172.0
0,Tenente Laurentino Cruz - RN,Quantidade produzida,2022,
0,Tenente Laurentino Cruz - RN,Valor da produção,2022,4726.0
0,Tenente Laurentino Cruz - RN,Área colhida,2022,1773.0
0,Tibau do Sul - RN,Quantidade produzida,2022,
0,Tibau do Sul - RN,Valor da produção,2022,10966.0
0,Tibau do Sul - RN,Área colhida,2022,1022.0
0,Timbaúba dos Batistas - RN,Quantidade produzida,2022,
0,Timbaúba dos Batistas - RN,Valor da produção,2022,231.0
0,Timbaúba dos Batistas - RN,Área colhida,2022,88.0
0,Touros - RN,Quantidade produzida,2022,
0,Touros - RN,Valor da produção,2022,118403.0
0,Touros - RN,Área colhida,2022,5286.0
0,Triunfo Potiguar - RN,Quantidade produzida,2022,
0,Triunfo Potiguar - RN,Valor da produção,2022,772.0
0,Triunfo Potiguar - RN,Área colhida,2022,172.0
0,Umarizal - RN,Quantidade produzida,2022,
0,Umarizal - RN,Valor da produção,2022,902.0
0,Umarizal - RN,Área colhida,2022,524.0
0,Upanema - RN,Quantidade produzida,2022,
0,Upanema - RN,Valor da produção,2022,7689.0
0,Upanema - RN,Área colhida,2022,1300.0
0,Várzea - RN,Quantidade produzida,2022,
0,Várzea - RN,Valor da produção,2022,345.0
0,Várzea - RN,Área colhida,2022,140.0
0,Venha-Ver - RN,Quantidade produzida,2022,
0,Venha-Ver - RN,Valor da produção,2022,855.0
0,Venha-Ver - RN,Área colhida,2022,555.0
