ano,municipio,valor_r,area_ha
2022,Capistrano - CE,5494.0,4800.0
2022,Capitão - RS,1063.0,110.0
2022,Capitão Andrade - MG,378.0,74.0
2022,Capitão Enéas - MG,3898.0,613.0
2022,Capitão Gervásio Oliveira - PI,148.0,395.0
2022,Capitão Leônidas Marques - PR,101931.0,15631.0
2022,Capitão Poço - PA,35930.0,6250.0
2022,Capitão de Campos - PI,3051.0,1895.0
2022,Capitólio - MG,16557.0,1726.0
2022,Capivari - SP,247393.0,21840.0
2022,Capivari de Baixo - SC,20750.0,1415.0
2022,Capivari do Sul - RS,205493.0,19358.0
2022,Capixaba - AC,52902.0,6149.0
2022,Capoeiras - PE,2626.0,1048.0
2022,Caputira - MG,2079.0,414.0
2022,Capão Alto - SC,80202.0,12282.0
2022,Capão Bonito - SP,602138.0,49305.0
2022,Capão Bonito do Sul - RS,237694.0,35141.0
2022,Capão da Canoa - RS,160.0,27.0
2022,Capão do Cipó - RS,227551.0,81784.0
2022,Capão do Leão - RS,207501.0,17629.0
2022,Caracaraí - RR,11509.0,1099.0
2022,Caracol - MS,128044.0,22103.0
2022,Caracol - PI,7289.0,5779.0
2022,Caraguatatuba - SP,255.0,11.0
2022,Carambeí - PR,321763.0,47512.0
2022,Caranaíba - MG,1818.0,260.0
2022,Carandaí - MG,137911.0,9620.0
2022,Carangola - MG,1814.0,404.0
2022,Carapebus - RJ,382.0,61.0
2022,Caratinga - MG,11068.0,1416.0
2022,Carauari - AM,12759.0,806.0
2022,Caravelas - BA,108668.0,16013.0
2022,Carazinho - RS,327724.0,52104.0
2022,Caraá - RS,23418.0,2893.0
2022,Caraí - MG,4271.0,807.0
2022,Caraíbas - BA,806.0,1032.0
2022,Caraúbas - PB,473.0,19.0
2022,Caraúbas - RN,2578.0,1480.0
2022,Caraúbas do Piauí - PI,1222.0,700.0
2022,Carbonita - MG,4693.0,707.0
2022,Cardeal da Silva - BA,2375.0,411.0
2022,Cardoso - SP,208250.0,21120.0
2022,Cardoso Moreira - RJ,297.0,64.0
2022,Careaçu - MG,18933.0,1481.0
2022,Careiro - AM,14828.0,830.0
2022,Careiro da Várzea - AM,12880.0,537.0
2022,Cariacica - ES,5413.0,264.0
2022,Caridade - CE,18499.0,15794.0
2022,Caridade do Piauí - PI,2413.0,946.0
2022,Carinhanha - BA,9671.0,2999.0
2022,Carira - SE,190258.0,27000.0
2022,Cariri do Tocantins - TO,207105.0,29569.0
2022,Caririaçu - CE,7776.0,3668.0
2022,Cariré - CE,5930.0,7678.0
2022,Cariús - CE,3817.0,1015.0
2022,Carlinda - MT,270397.0,28607.0
2022,Carlos Barbosa - RS,14989.0,1132.0
2022,Carlos Chagas - MG,1756.0,234.0
2022,Carlos Gomes - RS,33698.0,5909.0
2022,Carlópolis - PR,50768.0,5110.0
2022,Carmo - RJ,1711.0,26.0
2022,Carmo da Cachoeira - MG,38862.0,4257.0
2022,Carmo da Mata - MG,7623.0,872.0
2022,Carmo de Minas - MG,27197.0,3112.0
2022,Carmo do Cajuru - MG,7026.0,352.0
2022,Carmo do Paranaíba - MG,61255.0,6785.0
2022,Carmo do Rio Claro - MG,151557.0,17390.0
2022,Carmo do Rio Verde - GO,100100.0,9750.0
2022,Carmolândia - TO,308.0,151.0
2022,Carmésia - MG,453.0,103.0
2022,Carmópolis - SE,876.0,210.0
2022,Carmópolis de Minas - MG,60503.0,909.0
2022,Carnaubais - RN,4477.0,580.0
2022,Carnaubal - CE,28470.0,2892.0
2022,Carnaubeira da Penha - PE,1526.0,1592.0
2022,Carnaíba - PE,9341.0,9955.0
2022,Carnaúba dos Dantas - RN,1197.0,62.0
2022,Carneirinho - MG,190146.0,20083.0
2022,Carneiros - AL,1338.0,341.0
2022,Caroebe - RR,5127.0,245.0
2022,Carolina - MA,365860.0,49708.0
2022,Carpina - PE,17420.0,1858.0
2022,Carrancas - MG,133354.0,13925.0
2022,Carrapateira - PB,125.0,83.0
2022,Carrasco Bonito - TO,1125.0,147.0
2022,Caruaru - PE,4405.0,1715.0
2022,Carutapera - MA,968.0,305.0
2022,Carvalhos - MG,2220.0,321.0
2022,Carvalhópolis - MG,4257.0,465.0
2022,Casa Branca - SP,850450.0,48810.0
2022,Casa Grande - MG,40686.0,4557.0
2022,Casa Nova - BA,35314.0,3389.0
2022,Casca - RS,80341.0,14768.0
2022,Cascalho Rico - MG,38862.0,2749.0
2022,Cascavel - CE,9151.0,2989.0
2022,Cascavel - PR,1303709.0,180024.0
2022,Caseara - TO,598633.0,72523.0
2022,Caseiros - RS,66318.0,10557.0
2022,Casimiro de Abreu - RJ,2931.0,250.0
2022,Casinhas - PE,1464.0,1010.0
2022,Casserengue - PB,4480.0,5378.0
2022,Cassilândia - MS,201317.0,25667.0
2022,Castanhal - PA,149654.0,8930.0
2022,Castanheira - MT,15739.0,1177.0
2022,Castanheiras - RO,59441.0,6886.0
2022,Castelo - ES,27497.0,741.0
2022,Castelo do Piauí - PI,5324.0,3121.0
2022,Castelândia - GO,81276.0,9810.0
2022,Castilho - SP,295095.0,41335.0
2022,Castro - PR,861516.0,116945.0
2022,Castro Alves - BA,7889.0,1051.0
2022,Cataguases - MG,338.0,46.0
2022,Catalão - GO,1437616.0,161745.0
2022,Catanduva - SP,157709.0,15983.0
2022,Catanduvas - PR,266308.0,31960.0
2022,Catanduvas - SC,13695.0,1400.0
2022,Catarina - CE,5450.0,3763.0
2022,Catas Altas - MG,578.0,93.0
2022,Catas Altas da Noruega - MG,2447.0,385.0
2022,Catende - PE,12351.0,1278.0
2022,Catiguá - SP,101056.0,9022.0
2022,Catingueira - PB,1451.0,840.0
2022,Catolândia - BA,1490.0,453.0
2022,Catolé do Rocha - PB,1030.0,618.0
2022,Catu - BA,2294.0,437.0
2022,Catuji - MG,2382.0,345.0
2022,Catunda - CE,3120.0,5033.0
2022,Caturama - BA,3893.0,1612.0
2022,Caturaí - GO,7868.0,800.0
2022,Caturité - PB,1072.0,843.0
2022,Catuti - MG,2118.0,533.0
2022,Catuípe - RS,194755.0,51440.0
2022,Caucaia - CE,11984.0,5250.0
2022,Cavalcante - GO,18601.0,1690.0
2022,Caxambu - MG,188.0,30.0
2022,Caxambu do Sul - SC,66030.0,6760.0
2022,Caxias - MA,141677.0,18588.0
2022,Caxias do Sul - RS,170090.0,8404.0
2022,Caxingó - PI,1808.0,725.0
2022,Caçador - SC,227654.0,8105.0
2022,Caçapava - SP,37617.0,3440.0
2022,Caçapava do Sul - RS,186647.0,50416.0
2022,Caçu - GO,167513.0,30416.0
2022,Caém - BA,744.0,385.0
2022,Ceará-Mirim - RN,54365.0,4470.0
2022,Cedral - MA,1034.0,462.0
2022,Cedral - SP,72416.0,6774.0
2022,Cedro - CE,5585.0,3184.0
2022,Cedro - PE,30235.0,710.0
2022,Cedro de São João - SE,1507.0,224.0
2022,Cedro do Abaeté - MG,851.0,125.0
2022,Celso Ramos - SC,25016.0,2253.0
2022,Centenário - RS,65289.0,10702.0
2022,Centenário - TO,35892.0,7053.0
2022,Centenário do Sul - PR,216119.0,31234.0
2022,Central - BA,5169.0,3044.0
2022,Central de Minas - MG,1003.0,142.0
2022,Central do Maranhão - MA,962.0,437.0
2022,Centralina - MG,276312.0,27244.0
2022,Centro Novo do Maranhão - MA,2402.0,905.0
2022,Centro do Guilherme - MA,2808.0,995.0
2022,Cerejeiras - RO,515384.0,64110.0
2022,Ceres - GO,7394.0,875.0
2022,Cerqueira César - SP,353165.0,33800.0
2022,Cerquilho - SP,68865.0,6332.0
2022,Cerrito - RS,96142.0,9166.0
2022,Cerro Azul - PR,238538.0,16323.0
2022,Cerro Branco - RS,54599.0,4960.0
2022,Cerro Corá - RN,13918.0,4480.0
2022,Cerro Grande - RS,40336.0,7453.0
2022,Cerro Grande do Sul - RS,115273.0,7214.0
2022,Cerro Largo - RS,29628.0,7695.0
2022,Cerro Negro - SC,52009.0,9466.0
2022,Cesário Lange - SP,195233.0,16851.0
2022,Cezarina - GO,74202.0,9194.0
2022,Chalé - MG,1947.0,423.0
2022,Chapada - RS,357303.0,64307.0
2022,Chapada Gaúcha - MG,196170.0,24484.0
2022,Chapada da Natividade - TO,158880.0,17860.0
2022,Chapada de Areia - TO,20303.0,1595.0
2022,Chapada do Norte - MG,1930.0,526.0
2022,Chapada dos Guimarães - MT,622850.0,59152.0
2022,Chapadinha - MA,26405.0,7090.0
2022,Chapadão do Céu - GO,2251947.0,201800.0
2022,Chapadão do Lageado - SC,85791.0,4213.0
2022,Chapadão do Sul - MS,2022929.0,187423.0
2022,Chapecó - SC,136617.0,21490.0
2022,Charqueada - SP,106240.0,9653.0
2022,Charqueadas - RS,59525.0,7401.0
2022,Charrua - RS,106267.0,16209.0
2022,Chaval - CE,1592.0,714.0
2022,Chavantes - SP,136288.0,14145.0
2022,Chaves - PA,614.0,70.0
2022,Chiador - MG,221.0,34.0
2022,Chiapetta - RS,207388.0,47153.0
2022,Chopinzinho - PR,310228.0,68560.0
2022,Chorozinho - CE,1301.0,1305.0
2022,Chorrochó - BA,677.0,345.0
2022,Choró - CE,3839.0,3723.0
2022,Chupinguaia - RO,633823.0,70757.0
2022,Chuvisca - RS,122649.0,7081.0
2022,Chuí - RS,71539.0,6047.0
2022,Chácara - MG,84.0,16.0
2022,Chã Grande - PE,212.0,160.0
2022,Chã Preta - AL,9665.0,838.0
2022,Chã de Alegria - PE,23578.0,2719.0
2022,Cianorte - PR,244135.0,39748.0
2022,Cidade Gaúcha - PR,93034.0,13201.0
2022,Cidade Ocidental - GO,91473.0,11130.0
2022,Cidelândia - MA,76202.0,9238.0
2022,Cidreira - RS,12025.0,1334.0
2022,Cipotânea - MG,4546.0,1053.0
2022,Cipó - BA,966.0,363.0
2022,Ciríaco - RS,132136.0,22818.0
2022,Claraval - MG,5782.0,666.0
2022,Claro dos Poções - MG,4505.0,1014.0
2022,Clementina - SP,65557.0,6249.0
2022,Clevelândia - PR,506124.0,79634.0
2022,Cláudia - MT,1566550.0,195460.0
2022,Cláudio - MG,20763.0,2294.0
2022,Coaraci - BA,484.0,96.0
2022,Coari - AM,13824.0,1322.0
2022,Cocal - PI,45849.0,17593.0
2022,Cocal de Telha - PI,783.0,496.0
2022,Cocal do Sul - SC,12175.0,949.0
2022,Cocal dos Alves - PI,7012.0,2870.0
2022,Cocalinho - MT,207074.0,19890.0
2022,Cocalzinho de Goiás - GO,149872.0,17890.0
2022,Cocos - BA,596564.0,47592.0
2022,Codajás - AM,10813.0,1000.0
2022,Codó - MA,27484.0,8620.0
2022,Coelho Neto - MA,74173.0,6188.0
2022,Coimbra - MG,20384.0,1717.0
2022,Coité do Nóia - AL,13260.0,1007.0
2022,Coivaras - PI,1460.0,704.0
2022,Colares - PA,3970.0,395.0
2022,Colatina - ES,8067.0,472.0
2022,Colina - SP,293131.0,28110.0
2022,Colinas - MA,96432.0,11386.0
2022,Colinas - RS,2482.0,517.0
2022,Colinas do Sul - GO,964.0,106.0
2022,Colinas do Tocantins - TO,2020.0,269.0
2022,Colméia - TO,763.0,101.0
2022,Colniza - MT,47183.0,5212.0
2022,Colombo - PR,7294.0,258.0
2022,Colorado - PR,195114.0,20572.0
2022,Colorado - RS,167876.0,30453.0
2022,Colorado do Oeste - RO,56955.0,5959.0
2022,Coluna - MG,3256.0,802.0
2022,Colíder - MT,362926.0,39251.0
2022,Colômbia - SP,420825.0,41363.0
2022,Colônia Leopoldina - AL,18471.0,2684.0
2022,Colônia do Gurguéia - PI,885.0,291.0
2022,Colônia do Piauí - PI,1738.0,1793.0
2022,Combinado - TO,2157.0,205.0
2022,Comendador Gomes - MG,111408.0,10764.0
2022,Comendador Levy Gasparian - RJ,243.0,6.0
2022,Comercinho - MG,1570.0,878.0
2022,Comodoro - MT,1378751.0,168895.0
2022,Conceição - PB,6889.0,2107.0
2022,Conceição da Aparecida - MG,28594.0,2344.0
2022,Conceição da Barra - ES,60860.0,10871.0
2022,Conceição da Barra de Minas - MG,12086.0,1160.0
2022,Conceição da Feira - BA,1959.0,401.0
2022,Conceição das Alagoas - MG,929335.0,94760.0
2022,Conceição das Pedras - MG,8458.0,304.0
2022,Conceição de Ipanema - MG,2068.0,386.0
2022,Conceição de Macabu - RJ,592.0,63.0
2022,Conceição do Almeida - BA,3101.0,644.0
2022,Conceição do Araguaia - PA,81225.0,10286.0
2022,Conceição do Canindé - PI,4390.0,701.0
2022,Conceição do Castelo - ES,14985.0,315.0
2022,Conceição do Coité - BA,1355.0,3010.0
2022,Conceição do Jacuípe - BA,1927.0,811.0
2022,Conceição do Lago-Açu - MA,1479.0,780.0
2022,Conceição do Mato Dentro - MG,5814.0,1184.0
2022,Conceição do Pará - MG,2420.0,270.0
2022,Conceição do Rio Verde - MG,119425.0,14167.0
2022,Conceição do Tocantins - TO,4548.0,545.0
2022,Conceição dos Ouros - MG,21558.0,1703.0
2022,Conchal - SP,92521.0,8420.0
2022,Conchas - SP,28751.0,4083.0
2022,Concórdia - SC,83559.0,9050.0
2022,Concórdia do Pará - PA,47838.0,2729.0
2022,Condado - PB,299.0,218.0
2022,Condado - PE,23528.0,2088.0
2022,Conde - BA,2237.0,715.0
2022,Conde - PB,10460.0,995.0
2022,Condeúba - BA,1530.0,1295.0
2022,Condor - RS,259201.0,47552.0
2022,Confins - MG,56.0,8.0
2022,Confresa - MT,824748.0,83157.0
2022,Congo - PB,6795.0,336.0
2022,Congonhal - MG,17839.0,780.0
2022,Congonhas - MG,1442.0,195.0
2022,Congonhas do Norte - MG,2627.0,389.0
2022,Congonhinhas - PR,279588.0,38543.0
2022,Conquista - MG,373533.0,41566.0
2022,Conquista D'Oeste - MT,134889.0,15651.0
2022,Conselheiro Lafaiete - MG,11621.0,920.0
2022,Conselheiro Mairinck - PR,177328.0,19116.0
2022,Conselheiro Pena - MG,3720.0,662.0
2022,Consolação - MG,1494.0,107.0
2022,Constantina - RS,101232.0,18543.0
2022,Contagem - MG,9.0,1.0
2022,Contenda - PR,379536.0,27727.0
2022,Contendas do Sincorá - BA,4276.0,555.0
2022,Coqueiral - MG,35692.0,3849.0
2022,Coqueiro Baixo - RS,1813.0,321.0
2022,Coqueiro Seco - AL,721.0,88.0
2022,Coqueiros do Sul - RS,113396.0,19773.0
2022,Coração de Jesus - MG,30504.0,5844.0
2022,Coração de Maria - BA,3098.0,2001.0
2022,Corbélia - PR,561819.0,67072.0
2022,Cordeiro - RJ,1836.0,85.0
2022,Cordeiros - BA,775.0,652.0
2022,Cordeirópolis - SP,94190.0,9149.0
2022,Cordilheira Alta - SC,4404.0,710.0
2022,Cordisburgo - MG,5482.0,253.0
2022,Cordislândia - MG,48184.0,5815.0
2022,Coreaú - CE,4171.0,3358.0
2022,Coremas - PB,728.0,605.0
2022,Corguinho - MS,8605.0,719.0
2022,Coribe - BA,4213.0,1435.0
2022,Corinto - MG,12351.0,1220.0
2022,Cornélio Procópio - PR,414288.0,68622.0
2022,Coroaci - MG,2243.0,259.0
2022,Coroados - SP,195506.0,17297.0
2022,Coroatá - MA,4274.0,3900.0
2022,Coromandel - MG,1091401.0,113600.0
2022,Coronel Barros - RS,56145.0,18314.0
2022,Coronel Bicaco - RS,243426.0,53886.0
2022,Coronel Domingos Soares - PR,259451.0,23280.0
2022,Coronel Ezequiel - RN,910.0,650.0
2022,Coronel Fabriciano - MG,75.0,13.0
2022,Coronel Freitas - SC,27570.0,4031.0
2022,Coronel José Dias - PI,501.0,1125.0
2022,Coronel João Pessoa - RN,913.0,663.0
2022,Coronel João Sá - BA,9098.0,6050.0
2022,Coronel Macedo - SP,206213.0,23701.0
2022,Coronel Martins - SC,10133.0,3174.0
2022,Coronel Murta - MG,1760.0,462.0
2022,Coronel Pacheco - MG,626.0,50.0
2022,Coronel Pilar - RS,4097.0,402.0
2022,Coronel Sapucaia - MS,178355.0,35289.0
2022,Coronel Vivida - PR,290180.0,50232.0
2022,Coronel Xavier Chaves - MG,11324.0,790.0
2022,Correia Pinto - SC,64192.0,6827.0
2022,Corrente - PI,258628.0,25644.0
2022,Correntes - PE,29950.0,1906.0
2022,Correntina - BA,3398524.0,287037.0
2022,Cortês - PE,12808.0,1666.0
2022,Corumbataí - SP,44409.0,5073.0
2022,Corumbataí do Sul - PR,26469.0,6366.0
2022,Corumbaíba - GO,85294.0,10576.0
2022,Corumbiara - RO,627145.0,71200.0
2022,Corumbá - MS,68945.0,7627.0
2022,Corumbá de Goiás - GO,91518.0,8250.0
2022,Corupá - SC,2398.0,204.0
2022,Coruripe - AL,323707.0,49620.0
2022,Cosmorama - SP,168174.0,18140.0
2022,Cosmópolis - SP,76974.0,6848.0
2022,Costa Marques - RO,16401.0,1287.0
2022,Costa Rica - MS,2358148.0,209395.0
2022,Cotegipe - BA,18150.0,4449.0
2022,Cotiporã - RS,8512.0,1444.0
2022,Cotriguaçu - MT,45426.0,4547.0
2022,Couto Magalhães - TO,119226.0,15403.0
2022,Couto de Magalhães de Minas - MG,536.0,117.0
2022,Coxilha - RS,245811.0,46785.0
2022,Coxim - MS,189826.0,22805.0
2022,Coxixola - PB,297.0,70.0
2022,Crateús - CE,32932.0,23175.0
2022,Crato - CE,16920.0,3824.0
2022,Cravinhos - SP,137804.0,22420.0
2022,Cravolândia - BA,427.0,40.0
2022,Craíbas - AL,9102.0,2285.0
2022,Criciúma - SC,53824.0,4342.0
2022,Crissiumal - RS,75319.0,22914.0
2022,Cristais - MG,75623.0,9325.0
2022,Cristais Paulista - SP,79331.0,7000.0
2022,Cristal - RS,283681.0,22241.0
2022,Cristal do Sul - RS,47005.0,8890.0
2022,Cristalina - GO,5366841.0,427339.0
2022,Cristalândia - TO,142866.0,15350.0
2022,Cristalândia do Piauí - PI,5898.0,1397.0
2022,Cristiano Otoni - MG,9923.0,1083.0
2022,Cristianópolis - GO,67450.0,7515.0
2022,Cristina - MG,8284.0,408.0
2022,Cristino Castro - PI,1758.0,654.0
2022,Cristinápolis - SE,6255.0,856.0
2022,Cristália - MG,1920.0,628.0
2022,Cristópolis - BA,14414.0,2944.0
2022,Crisólita - MG,1558.0,365.0
2022,Crisópolis - BA,15277.0,4695.0
2022,Crixás - GO,5778.0,650.0
2022,Crixás do Tocantins - TO,67841.0,8921.0
2022,Croatá - CE,43716.0,5599.0
2022,Cromínia - GO,43533.0,4793.0
2022,Crucilândia - MG,18448.0,1020.0
2022,Cruz - CE,10555.0,4873.0
2022,Cruz Alta - RS,672528.0,142549.0
2022,Cruz Machado - PR,119757.0,19343.0
2022,Cruz das Almas - BA,7225.0,1396.0
2022,Cruz do Espírito Santo - PB,69022.0,6650.0
2022,Cruzaltense - RS,59519.0,12680.0
2022,Cruzeiro - SP,4654.0,232.0
2022,Cruzeiro da Fortaleza - MG,44820.0,4735.0
2022,Cruzeiro do Iguaçu - PR,49781.0,10692.0
2022,Cruzeiro do Oeste - PR,157245.0,25308.0
2022,Cruzeiro do Sul - AC,26242.0,3974.0
2022,Cruzeiro do Sul - PR,128282.0,15334.0
2022,Cruzeiro do Sul - RS,44619.0,6652.0
2022,Cruzeta - RN,1094.0,109.0
2022,Cruzmaltina - PR,182786.0,22290.0
2022,Cruzália - SP,130678.0,19067.0
2022,Cruzília - MG,50484.0,4521.0
2022,Cubati - PB,1003.0,1225.0
2022,Cuiabá - MT,7751.0,460.0
2022,Cuitegi - PB,2488.0,472.0
2022,Cuité - PB,2209.0,2490.0
2022,Cuité de Mamanguape - PB,23381.0,1400.0
2022,Cujubim - RO,227246.0,25044.0
2022,Cumari - GO,28716.0,3340.0
2022,Cumaru - PE,1737.0,1205.0
2022,Cumaru do Norte - PA,128053.0,18904.0
2022,Cumbe - SE,12922.0,3151.0
2022,Cunha - SP,5128.0,830.0
2022,Cunha Porã - SC,46374.0,8370.0
2022,Cunhataí - SC,7637.0,1251.0
2022,Cuparaque - MG,1724.0,160.0
2022,Cupira - PE,1984.0,265.0
2022,Curaçá - BA,25104.0,2922.0
2022,Curimatá - PI,416.0,2513.0
2022,Curionópolis - PA,24416.0,3098.0
2022,Curitiba - PR,1809.0,152.0
2022,Curitibanos - SC,171470.0,21025.0
2022,Curiúva - PR,112987.0,11675.0
2022,Currais - PI,756050.0,86800.0
2022,Currais Novos - RN,1122.0,210.0
2022,Curral Novo do Piauí - PI,6158.0,3050.0
2022,Curral Velho - PB,472.0,296.0
2022,Curral de Cima - PB,20472.0,1242.0
2022,Curral de Dentro - MG,1155.0,505.0
2022,Curralinho - PA,2384.0,407.0
2022,Curralinhos - PI,474.0,553.0
2022,Cururupu - MA,1302.0,495.0
2022,Curuá - PA,2158.0,268.0
2022,Curuçá - PA,17054.0,810.0
2022,Curvelo - MG,14439.0,2186.0
2022,Curvelândia - MT,33895.0,4269.0
2022,Custódia - PE,5192.0,3281.0
2022,Cutias - AP,2093.0,476.0
2022,Cáceres - MT,161979.0,17962.0
2022,Cássia - MG,66239.0,7408.0
2022,Cássia dos Coqueiros - SP,13884.0,2479.0
2022,Cândido Godói - RS,38285.0,13475.0
2022,Cândido Mendes - MA,2356.0,660.0
2022,Cândido Mota - SP,670309.0,71465.0
2022,Cândido Rodrigues - SP,24871.0,2636.0
2022,Cândido Sales - BA,5991.0,2385.0
2022,Cândido de Abreu - PR,303096.0,41841.0
2022,Céu Azul - PR,202962.0,36485.0
2022,Cícero Dantas - BA,28513.0,10060.0
2022,Córrego Danta - MG,9524.0,987.0
2022,Córrego Fundo - MG,18489.0,1650.0
2022,Córrego Novo - MG,1293.0,233.0
2022,Córrego do Bom Jesus - MG,4074.0,198.0
2022,Córrego do Ouro - GO,2195.0,240.0
2022,Cônego Marinho - MG,4027.0,1005.0
2022,Damião - PB,632.0,1545.0
2022,Damolândia - GO,1265.0,200.0
2022,Darcinópolis - TO,98442.0,13550.0
2022,Datas - MG,23419.0,1278.0
2022,David Canabarro - RS,90696.0,11057.0
2022,Davinópolis - GO,23697.0,3145.0
2022,Davinópolis - MA,1062.0,317.0
2022,Delfim Moreira - MG,6402.0,223.0
2022,Delfinópolis - MG,194964.0,20126.0
2022,Delmiro Gouveia - AL,3207.0,827.0
2022,Delta - MG,46159.0,4788.0
2022,Demerval Lobão - PI,1299.0,531.0
2022,Denise - MT,347964.0,42194.0
2022,Deodápolis - MS,271028.0,36951.0
2022,Deputado Irapuan Pinheiro - CE,12124.0,6354.0
2022,Derrubadas - RS,63089.0,18835.0
2022,Descalvado - SP,432030.0,36658.0
2022,Descanso - SC,49418.0,7206.0
2022,Descoberto - MG,782.0,114.0
2022,Desterro - PB,2739.0,1832.0
2022,Desterro de Entre Rios - MG,20976.0,2048.0
2022,Desterro do Melo - MG,6042.0,1080.0
2022,Dezesseis de Novembro - RS,10059.0,2335.0
2022,Diamante - PB,511.0,348.0
2022,Diamante D'Oeste - PR,34655.0,9002.0
2022,Diamante do Norte - PR,49117.0,9700.0
2022,Diamante do Sul - PR,30241.0,4769.0
2022,Diamantina - MG,5157.0,1083.0
2022,Diamantino - MT,5828455.0,759947.0
2022,Dianópolis - TO,248782.0,29478.0
2022,Dias d'Ávila - BA,210.0,16.0
2022,Dilermando de Aguiar - RS,157693.0,32583.0
2022,Diogo de Vasconcelos - MG,2796.0,353.0
2022,Dionísio - MG,2827.0,461.0
2022,Dionísio Cerqueira - SC,76142.0,10525.0
2022,Diorama - GO,83411.0,8530.0
2022,Dirce Reis - SP,21723.0,2025.0
2022,Dirceu Arcoverde - PI,450.0,1081.0
2022,Divina Pastora - SE,1977.0,381.0
2022,Divino - MG,3855.0,885.0
2022,Divino das Laranjeiras - MG,1593.0,165.0
2022,Divino de São Lourenço - ES,1225.0,220.0
2022,Divinolândia - SP,74484.0,920.0
2022,Divinolândia de Minas - MG,1236.0,250.0
2022,Divinésia - MG,1320.0,183.0
2022,Divinópolis - MG,6225.0,399.0
2022,Divinópolis do Tocantins - TO,176219.0,21747.0
2022,Divisa Alegre - MG,359.0,150.0
2022,Divisa Nova - MG,38165.0,4092.0
2022,Divisópolis - MG,1080.0,276.0
2022,Dobrada - SP,71222.0,10765.0
2022,Dois Córregos - SP,390561.0,40499.0
2022,Dois Irmãos - RS,5808.0,358.0
2022,Dois Irmãos das Missões - RS,107912.0,24809.0
2022,Dois Irmãos do Buriti - MS,208270.0,32413.0
2022,Dois Irmãos do Tocantins - TO,108791.0,13982.0
2022,Dois Lajeados - RS,18993.0,2634.0
2022,Dois Riachos - AL,912.0,463.0
2022,Dois Vizinhos - PR,216654.0,41417.0
2022,Dolcinópolis - SP,36516.0,3003.0
2022,Dom Aquino - MT,1027342.0,78229.0
2022,Dom Basílio - BA,3121.0,531.0
2022,Dom Bosco - MG,23769.0,2492.0
2022,Dom Cavati - MG,774.0,89.0
2022,Dom Eliseu - PA,1288799.0,157799.0
2022,Dom Expedito Lopes - PI,4109.0,1889.0
2022,Dom Feliciano - RS,200892.0,15828.0
2022,Dom Inocêncio - PI,846.0,2258.0
2022,Dom Joaquim - MG,1547.0,338.0
2022,Dom Macedo Costa - BA,3538.0,261.0
2022,Dom Pedrito - RS,1355823.0,192188.0
2022,Dom Pedro - MA,5180.0,1805.0
2022,Dom Pedro de Alcântara - RS,6708.0,244.0
2022,Dom Silvério - MG,511.0,84.0
2022,Dom Viçoso - MG,1242.0,90.0
2022,Domingos Martins - ES,93107.0,1425.0
2022,Domingos Mourão - PI,2699.0,1720.0
2022,Dona Emma - SC,23220.0,1409.0
2022,Dona Euzébia - MG,37.0,6.0
2022,Dona Francisca - RS,37626.0,3636.0
2022,Dona Inês - PB,4736.0,3000.0
2022,Dores de Campos - MG,3326.0,450.0
2022,Dores de Guanhães - MG,1530.0,325.0
2022,Dores do Indaiá - MG,13726.0,1330.0
2022,Dores do Rio Preto - ES,7337.0,1665.0
2022,Dores do Turvo - MG,5341.0,524.0
2022,Doresópolis - MG,5446.0,660.0
2022,Dormentes - PE,566.0,1059.0
2022,Douradina - MS,158071.0,26931.0
2022,Douradina - PR,49919.0,8403.0
2022,Dourado - SP,50372.0,5816.0
2022,Douradoquara - MG,12444.0,1275.0
2022,Dourados - MS,3728121.0,434381.0
2022,Doutor Camargo - PR,82608.0,18864.0
2022,Doutor Maurício Cardoso - RS,177917.0,27081.0
2022,Doutor Pedrinho - SC,14405.0,1105.0
2022,Doutor Ricardo - RS,8552.0,909.0
2022,Doutor Severiano - RN,2488.0,726.0
2022,Doutor Ulysses - PR,48162.0,6199.0
2022,Doverlândia - GO,296004.0,34500.0
2022,Dracena - SP,132638.0,15671.0
2022,Duartina - SP,3414.0,334.0
2022,Duas Barras - RJ,5772.0,76.0
2022,Duas Estradas - PB,5824.0,519.0
2022,Dueré - TO,140101.0,16974.0
2022,Dumont - SP,112132.0,10107.0
2022,Duque Bacelar - MA,8383.0,1039.0
2022,Duque de Caxias - RJ,9186.0,289.0
2022,Durandé - MG,1281.0,250.0
2022,Dário Meira - BA,1851.0,324.0
2022,Echaporã - SP,148966.0,13329.0
2022,Ecoporanga - ES,812.0,103.0
2022,Edealina - GO,265786.0,29564.0
2022,Edéia - GO,670695.0,75329.0
2022,Eirunepé - AM,6121.0,1079.0
2022,Eldorado - MS,165379.0,36760.0
2022,Eldorado - SP,499.0,133.0
2022,Eldorado do Carajás - PA,20781.0,2220.0
2022,Eldorado do Sul - RS,144557.0,14780.0
2022,Elesbão Veloso - PI,2472.0,1483.0
2022,Elias Fausto - SP,67057.0,8055.0
2022,Eliseu Martins - PI,3607.0,1708.0
2022,Elisiário - SP,58857.0,6173.0
2022,Elísio Medrado - BA,2239.0,436.0
2022,Elói Mendes - MG,58014.0,5461.0
2022,Emas - PB,1206.0,617.0
2022,Embaúba - SP,48864.0,6121.0
2022,Embu-Guaçu - SP,283.0,7.0
2022,Emilianópolis - SP,56282.0,6101.0
2022,Encantado - RS,5068.0,899.0
2022,Encanto - RN,279.0,124.0
