ano,municipio,produto,2020,2021,2022
0,Taquaraçu de Minas - MG,Área colhida,43.0,39.0,36.0
0,Taquari - RS,Valor da produção,23940.0,57224.0,37901.0
0,Taquari - RS,Área colhida,4059.0,4338.0,4281.0
0,Taquaritinga - SP,Valor da produção,199562.0,177833.0,251860.0
0,Taquaritinga - SP,Área colhida,33275.0,33775.0,33985.0
0,Taquaritinga do Norte - PE,Valor da produção,368.0,285.0,711.0
0,Taquaritinga do Norte - PE,Área colhida,411.0,98.0,361.0
0,Taquarituba - SP,Valor da produção,269450.0,377115.0,442633.0
0,Taquarituba - SP,Área colhida,41201.0,45884.0,42262.0
0,Taquarivaí - SP,Valor da produção,266921.0,248700.0,274263.0
0,Taquarivaí - SP,Área colhida,20227.0,21443.0,21653.0
0,Taquarussu - MS,Valor da produção,88540.0,113401.0,97082.0
0,Taquarussu - MS,Área colhida,15895.0,12379.0,14195.0
0,Taquaruçu do Sul - RS,Valor da produção,19441.0,32822.0,22785.0
0,Taquaruçu do Sul - RS,Área colhida,5067.0,5314.0,5143.0
0,Tarabai - SP,Valor da produção,33361.0,24491.0,25469.0
0,Tarabai - SP,Área colhida,5243.0,3555.0,3555.0
0,Tarauacá - AC,Valor da produção,30629.0,30572.0,28920.0
0,Tarauacá - AC,Área colhida,5860.0,5570.0,5320.0
0,Tarrafas - CE,Valor da produção,5366.0,3821.0,3669.0
0,Tarrafas - CE,Área colhida,2784.0,2021.0,2130.0
0,Tartarugalzinho - AP,Valor da produção,22266.0,12454.0,13083.0
0,Tartarugalzinho - AP,Área colhida,8039.0,3430.0,3408.0
0,Tarumirim - MG,Valor da produção,1107.0,2293.0,2263.0
0,Tarumirim - MG,Área colhida,352.0,409.0,380.0
0,Tarumã - SP,Valor da produção,144678.0,186306.0,316127.0
0,Tarumã - SP,Área colhida,25018.0,22684.0,34599.0
0,Tasso Fragoso - MA,Valor da produção,1590576.0,1875633.0,2502811.0
0,Tasso Fragoso - MA,Área colhida,265196.0,281839.0,282630.0
0,Tatuí - SP,Valor da produção,98448.0,159543.0,258584.0
0,Tatuí - SP,Área colhida,18640.0,21025.0,21025.0
0,Taubaté - SP,Valor da produção,24009.0,12891.0,12407.0
0,Taubaté - SP,Área colhida,2805.0,1625.0,1204.0
0,Tauá - CE,Valor da produção,18337.0,18971.0,14639.0
0,Tauá - CE,Área colhida,22245.0,22703.0,21032.0
0,Tavares - PB,Valor da produção,6077.0,4311.0,6053.0
0,Tavares - PB,Área colhida,5550.0,4515.0,3214.0
0,Tavares - RS,Valor da produção,21633.0,52128.0,53438.0
0,Tavares - RS,Área colhida,3398.0,3232.0,5730.0
0,Tefé - AM,Valor da produção,112122.0,116606.0,113211.0
0,Tefé - AM,Área colhida,8508.0,8431.0,9291.0
0,Teixeira - PB,Valor da produção,3090.0,1965.0,4492.0
0,Teixeira - PB,Área colhida,2099.0,1685.0,2226.0
0,Teixeira Soares - PR,Valor da produção,387022.0,650996.0,580572.0
0,Teixeira Soares - PR,Área colhida,66818.0,64557.0,60636.0
0,Teixeira de Freitas - BA,Valor da produção,7725.0,9815.0,10949.0
0,Teixeira de Freitas - BA,Área colhida,1029.0,1005.0,957.0
0,Teixeiras - MG,Valor da produção,3981.0,5670.0,6189.0
0,Teixeiras - MG,Área colhida,993.0,927.0,977.0
0,Teixeirópolis - RO,Valor da produção,2873.0,3610.0,4890.0
0,Teixeirópolis - RO,Área colhida,145.0,158.0,160.0
0,Tejupá - SP,Valor da produção,28981.0,41491.0,43986.0
0,Tejupá - SP,Área colhida,7430.0,7280.0,7360.0
0,Tejuçuoca - CE,Valor da produção,3050.0,2493.0,6889.0
0,Tejuçuoca - CE,Área colhida,4844.0,3846.0,5549.0
0,Telha - SE,Valor da produção,2589.0,2365.0,2003.0
0,Telha - SE,Área colhida,364.0,327.0,273.0
0,Telêmaco Borba - PR,Valor da produção,3487.0,6870.0,8766.0
0,Telêmaco Borba - PR,Área colhida,728.0,896.0,917.0
0,Tenente Ananias - RN,Valor da produção,266.0,352.0,251.0
0,Tenente Ananias - RN,Área colhida,314.0,206.0,172.0
0,Tenente Laurentino Cruz - RN,Valor da produção,5962.0,8127.0,4726.0
0,Tenente Laurentino Cruz - RN,Área colhida,2110.0,1138.0,1773.0
0,Tenente Portela - RS,Valor da produção,88751.0,140911.0,64694.0
0,Tenente Portela - RS,Área colhida,24266.0,26166.0,25365.0
0,Tenório - PB,Valor da produção,528.0,382.0,407.0
0,Tenório - PB,Área colhida,569.0,567.0,645.0
0,Teodoro Sampaio - BA,Valor da produção,114.0,134.0,144.0
0,Teodoro Sampaio - BA,Área colhida,47.0,46.0,42.0
0,Teodoro Sampaio - SP,Valor da produção,203844.0,312030.0,380160.0
0,Teodoro Sampaio - SP,Área colhida,36825.0,40122.0,43417.0
0,Teofilândia - BA,Valor da produção,2740.0,1537.0,2410.0
0,Teofilândia - BA,Área colhida,2137.0,1688.0,2382.0
0,Teolândia - BA,Valor da produção,2285.0,3110.0,3831.0
0,Teolândia - BA,Área colhida,582.0,611.0,617.0
0,Teotônio Vilela - AL,Valor da produção,93847.0,199765.0,101156.0
0,Teotônio Vilela - AL,Área colhida,18242.0,17935.0,15248.0
0,Terenos - MS,Valor da produção,156110.0,295096.0,420748.0
0,Terenos - MS,Área colhida,36909.0,45962.0,55664.0
0,Teresina - PI,Valor da produção,24888.0,26928.0,39457.0
0,Teresina - PI,Área colhida,5855.0,5905.0,5905.0
0,Teresina de Goiás - GO,Valor da produção,3900.0,1690.0,1994.0
0,Teresina de Goiás - GO,Área colhida,150.0,150.0,150.0
0,Teresópolis - RJ,Valor da produção,3630.0,2983.0,1399.0
0,Teresópolis - RJ,Área colhida,15.0,12.0,7.0
0,Terezinha - PE,Valor da produção,1284.0,1686.0,1400.0
0,Terezinha - PE,Área colhida,1080.0,750.0,975.0
0,Terezópolis de Goiás - GO,Valor da produção,3731.0,12666.0,18897.0
0,Terezópolis de Goiás - GO,Área colhida,340.0,1060.0,2100.0
0,Terra Alta - PA,Valor da produção,714.0,709.0,3194.0
0,Terra Alta - PA,Área colhida,85.0,85.0,187.0
0,Terra Boa - PR,Valor da produção,116497.0,134955.0,137353.0
0,Terra Boa - PR,Área colhida,29257.0,28257.0,28257.0
0,Terra Nova - BA,Valor da produção,713.0,748.0,852.0
0,Terra Nova - BA,Área colhida,141.0,140.0,125.0
0,Terra Nova - PE,Valor da produção,8232.0,9629.0,6674.0
0,Terra Nova - PE,Área colhida,754.0,374.0,164.0
0,Terra Nova do Norte - MT,Valor da produção,128930.0,415074.0,425673.0
0,Terra Nova do Norte - MT,Área colhida,32740.0,55350.0,51430.0
0,Terra Rica - PR,Valor da produção,68434.0,83050.0,75332.0
0,Terra Rica - PR,Área colhida,12478.0,14169.0,12616.0
0,Terra Roxa - PR,Valor da produção,624877.0,681787.0,447192.0
0,Terra Roxa - PR,Área colhida,108397.0,110437.0,106726.0
0,Terra Roxa - SP,Valor da produção,82590.0,146148.0,176353.0
0,Terra Roxa - SP,Área colhida,16800.0,16800.0,16800.0
0,Terra Santa - PA,Valor da produção,461.0,504.0,476.0
0,Terra Santa - PA,Área colhida,80.0,81.0,89.0
0,Terra de Areia - RS,Valor da produção,7750.0,10072.0,12058.0
0,Terra de Areia - RS,Área colhida,420.0,420.0,420.0
0,Tesouro - MT,Valor da produção,177348.0,338527.0,367367.0
0,Tesouro - MT,Área colhida,41404.0,40404.0,41492.0
0,Teutônia - RS,Valor da produção,9246.0,19631.0,14383.0
0,Teutônia - RS,Área colhida,2369.0,2418.0,2568.0
0,Teófilo Otoni - MG,Valor da produção,3274.0,4568.0,6417.0
0,Teófilo Otoni - MG,Área colhida,807.0,810.0,987.0
0,Theobroma - RO,Valor da produção,19416.0,24635.0,30118.0
0,Theobroma - RO,Área colhida,2475.0,2701.0,2642.0
0,Tianguá - CE,Valor da produção,118377.0,122945.0,105420.0
0,Tianguá - CE,Área colhida,6789.0,6848.0,7385.0
0,Tibagi - PR,Valor da produção,930875.0,1500687.0,1844186.0
0,Tibagi - PR,Área colhida,170252.0,174172.0,179283.0
0,Tibau - RN,Valor da produção,66573.0,59298.0,85214.0
0,Tibau - RN,Área colhida,2980.0,2598.0,3020.0
0,Tibau do Sul - RN,Valor da produção,17374.0,18268.0,10966.0
0,Tibau do Sul - RN,Área colhida,2100.0,2080.0,1022.0
0,Tietê - SP,Valor da produção,93594.0,122204.0,121138.0
0,Tietê - SP,Área colhida,17183.0,17323.0,17323.0
0,Tigrinhos - SC,Valor da produção,9776.0,18110.0,19473.0
0,Tigrinhos - SC,Área colhida,1979.0,2314.0,2494.0
0,Tijucas - SC,Valor da produção,16082.0,28319.0,28868.0
0,Tijucas - SC,Área colhida,2190.0,2190.0,2234.0
0,Tijucas do Sul - PR,Valor da produção,72320.0,106295.0,113363.0
0,Tijucas do Sul - PR,Área colhida,9357.0,9020.0,9738.0
0,Timbaúba - PE,Valor da produção,25736.0,47586.0,52951.0
0,Timbaúba - PE,Área colhida,4052.0,4063.0,4060.0
0,Timbaúba dos Batistas - RN,Valor da produção,78.0,152.0,231.0
0,Timbaúba dos Batistas - RN,Área colhida,66.0,98.0,88.0
0,Timbiras - MA,Valor da produção,2050.0,2772.0,2564.0
0,Timbiras - MA,Área colhida,2574.0,2498.0,2407.0
0,Timburi - SP,Valor da produção,5872.0,7408.0,9031.0
0,Timburi - SP,Área colhida,996.0,1006.0,1070.0
0,Timbé do Sul - SC,Valor da produção,46987.0,58951.0,50820.0
0,Timbé do Sul - SC,Área colhida,3864.0,3814.0,3814.0
0,Timbó - SC,Valor da produção,4515.0,5873.0,7886.0
0,Timbó - SC,Área colhida,625.0,625.0,625.0
0,Timbó Grande - SC,Valor da produção,7464.0,13613.0,12804.0
0,Timbó Grande - SC,Área colhida,1470.0,1610.0,1430.0
0,Timon - MA,Valor da produção,4173.0,5339.0,7510.0
0,Timon - MA,Área colhida,3335.0,3562.0,3735.0
0,Timóteo - MG,Valor da produção,10.0,5.0,
0,Timóteo - MG,Área colhida,3.0,2.0,
0,Tio Hugo - RS,Valor da produção,14812.0,80168.0,54627.0
0,Tio Hugo - RS,Área colhida,8388.0,8288.0,8728.0
0,Tiradentes - MG,Valor da produção,4886.0,6260.0,5825.0
0,Tiradentes - MG,Área colhida,996.0,894.0,733.0
0,Tiradentes do Sul - RS,Valor da produção,25483.0,60582.0,30029.0
0,Tiradentes do Sul - RS,Área colhida,9741.0,10861.0,12586.0
0,Tiros - MG,Valor da produção,44965.0,69507.0,73451.0
0,Tiros - MG,Área colhida,5358.0,6340.0,5475.0
0,Tobias Barreto - SE,Valor da produção,8842.0,1894.0,4772.0
0,Tobias Barreto - SE,Área colhida,1979.0,1274.0,1614.0
0,Tocantins - MG,Valor da produção,5453.0,6710.0,8886.0
0,Tocantins - MG,Área colhida,369.0,401.0,414.0
0,Tocantinópolis - TO,Valor da produção,2677.0,2795.0,2795.0
0,Tocantinópolis - TO,Área colhida,412.0,412.0,412.0
0,Tocantínia - TO,Valor da produção,41441.0,47142.0,41360.0
0,Tocantínia - TO,Área colhida,4360.0,4381.0,4380.0
0,Tocos do Moji - MG,Valor da produção,2505.0,3476.0,3521.0
0,Tocos do Moji - MG,Área colhida,296.0,303.0,272.0
0,Toledo - MG,Valor da produção,7574.0,11567.0,15158.0
0,Toledo - MG,Área colhida,732.0,788.0,858.0
0,Toledo - PR,Valor da produção,824181.0,843330.0,672316.0
0,Toledo - PR,Área colhida,138863.0,139383.0,138665.0
0,Tomar do Geru - SE,Valor da produção,3034.0,2530.0,5403.0
0,Tomar do Geru - SE,Área colhida,561.0,560.0,762.0
0,Tomazina - PR,Valor da produção,71880.0,150087.0,211634.0
0,Tomazina - PR,Área colhida,15523.0,16852.0,21801.0
0,Tombos - MG,Valor da produção,1369.0,1796.0,2040.0
0,Tombos - MG,Área colhida,283.0,273.0,307.0
0,Tomé-Açu - PA,Valor da produção,18099.0,53873.0,60893.0
0,Tomé-Açu - PA,Área colhida,3090.0,3090.0,3090.0
0,Tonantins - AM,Valor da produção,5109.0,1656.0,10519.0
0,Tonantins - AM,Área colhida,274.0,549.0,248.0
0,Torixoréu - MT,Valor da produção,120251.0,218209.0,346412.0
0,Torixoréu - MT,Área colhida,22140.0,25215.0,32393.0
0,Toropi - RS,Valor da produção,19474.0,53695.0,36930.0
0,Toropi - RS,Área colhida,4801.0,5051.0,4751.0
0,Torre de Pedra - SP,Valor da produção,61.0,231.0,319.0
0,Torre de Pedra - SP,Área colhida,9.0,29.0,29.0
0,Torres - RS,Valor da produção,29481.0,51703.0,44614.0
0,Torres - RS,Área colhida,3819.0,3809.0,3222.0
0,Torrinha - SP,Valor da produção,32232.0,72901.0,85808.0
0,Torrinha - SP,Área colhida,7825.0,9867.0,9188.0
0,Touros - RN,Valor da produção,111564.0,118384.0,118403.0
0,Touros - RN,Área colhida,5460.0,4020.0,5286.0
0,Trabiju - SP,Valor da produção,14075.0,21331.0,26160.0
0,Trabiju - SP,Área colhida,2515.0,2498.0,2605.0
0,Tracuateua - PA,Valor da produção,29796.0,27545.0,33237.0
0,Tracuateua - PA,Área colhida,4655.0,5180.0,4675.0
0,Tracunhaém - PE,Valor da produção,25916.0,37831.0,38817.0
0,Tracunhaém - PE,Área colhida,4430.0,4150.0,4150.0
0,Traipu - AL,Valor da produção,8549.0,14823.0,7423.0
0,Traipu - AL,Área colhida,1800.0,2633.0,1086.0
0,Trairi - CE,Valor da produção,5007.0,9081.0,8792.0
0,Trairi - CE,Área colhida,5364.0,5667.0,5963.0
0,Trairão - PA,Valor da produção,41515.0,35995.0,60789.0
0,Trairão - PA,Área colhida,11590.0,11600.0,11600.0
0,Trajano de Moraes - RJ,Valor da produção,12143.0,14269.0,14106.0
0,Trajano de Moraes - RJ,Área colhida,273.0,258.0,258.0
0,Tramandaí - RS,Valor da produção,1889.0,3766.0,6966.0
0,Tramandaí - RS,Área colhida,250.0,300.0,710.0
0,Travesseiro - RS,Valor da produção,2204.0,5148.0,4073.0
0,Travesseiro - RS,Área colhida,619.0,529.0,664.0
0,Tremedal - BA,Valor da produção,1969.0,2507.0,2621.0
0,Tremedal - BA,Área colhida,1995.0,2128.0,1964.0
0,Tremembé - SP,Valor da produção,10167.0,8563.0,11275.0
0,Tremembé - SP,Área colhida,1244.0,1230.0,1260.0
0,Treviso - SC,Valor da produção,444.0,675.0,1165.0
0,Treviso - SC,Área colhida,59.0,64.0,68.0
0,Treze Tílias - SC,Valor da produção,13388.0,18097.0,23524.0
0,Treze Tílias - SC,Área colhida,2270.0,2320.0,3050.0
0,Treze de Maio - SC,Valor da produção,28647.0,26979.0,29716.0
0,Treze de Maio - SC,Área colhida,2658.0,2658.0,2809.0
0,Trindade - GO,Valor da produção,20625.0,38866.0,65508.0
0,Trindade - GO,Área colhida,6355.0,4360.0,7260.0
0,Trindade - PE,Valor da produção,3807.0,2264.0,3392.0
0,Trindade - PE,Área colhida,2600.0,2330.0,3530.0
0,Trindade do Sul - RS,Valor da produção,47123.0,121401.0,70330.0
0,Trindade do Sul - RS,Área colhida,15051.0,15682.0,15881.0
0,Triunfo - PB,Valor da produção,756.0,1498.0,1185.0
0,Triunfo - PB,Área colhida,793.0,794.0,732.0
0,Triunfo - PE,Valor da produção,1895.0,2011.0,1616.0
0,Triunfo - PE,Área colhida,1422.0,1272.0,1272.0
0,Triunfo - RS,Valor da produção,92789.0,228161.0,129827.0
0,Triunfo - RS,Área colhida,12462.0,12062.0,11820.0
0,Triunfo Potiguar - RN,Valor da produção,418.0,311.0,772.0
0,Triunfo Potiguar - RN,Área colhida,385.0,132.0,172.0
0,Trizidela do Vale - MA,Valor da produção,868.0,813.0,970.0
0,Trizidela do Vale - MA,Área colhida,677.0,622.0,633.0
0,Trombas - GO,Valor da produção,2291.0,3705.0,5439.0
0,Trombas - GO,Área colhida,401.0,423.0,425.0
0,Trombudo Central - SC,Valor da produção,11564.0,30339.0,31567.0
0,Trombudo Central - SC,Área colhida,1478.0,1608.0,1698.0
0,Três Arroios - RS,Valor da produção,29680.0,43354.0,28121.0
0,Três Arroios - RS,Área colhida,6633.0,6693.0,5831.0
0,Três Barras - SC,Valor da produção,57075.0,89484.0,109416.0
0,Três Barras - SC,Área colhida,8800.0,9970.0,10430.0
0,Três Barras do Paraná - PR,Valor da produção,183626.0,198757.0,222963.0
0,Três Barras do Paraná - PR,Área colhida,28428.0,23526.0,23526.0
0,Três Cachoeiras - RS,Valor da produção,10175.0,12625.0,14708.0
0,Três Cachoeiras - RS,Área colhida,757.0,737.0,747.0
0,Três Corações - MG,Valor da produção,214200.0,309622.0,355362.0
0,Três Corações - MG,Área colhida,32435.0,35285.0,33793.0
0,Três Coroas - RS,Valor da produção,5923.0,7675.0,7483.0
0,Três Coroas - RS,Área colhida,414.0,361.0,311.0
0,Três Forquilhas - RS,Valor da produção,3402.0,4332.0,4918.0
0,Três Forquilhas - RS,Área colhida,300.0,323.0,323.0
0,Três Fronteiras - SP,Valor da produção,6532.0,8830.0,15960.0
0,Três Fronteiras - SP,Área colhida,1349.0,1377.0,1747.0
0,Três Lagoas - MS,Valor da produção,2429.0,3669.0,915.0
0,Três Lagoas - MS,Área colhida,438.0,412.0,50.0
0,Três Marias - MG,Valor da produção,20121.0,32529.0,42602.0
0,Três Marias - MG,Área colhida,2919.0,2823.0,3454.0
0,Três Palmeiras - RS,Valor da produção,37573.0,64990.0,65231.0
0,Três Palmeiras - RS,Área colhida,11356.0,12354.0,11361.0
0,Três Passos - RS,Valor da produção,76597.0,115282.0,45692.0
0,Três Passos - RS,Área colhida,16714.0,16712.0,16714.0
0,Três Pontas - MG,Valor da produção,20953.0,44530.0,45744.0
0,Três Pontas - MG,Área colhida,4513.0,5630.0,4379.0
0,Três Ranchos - GO,Valor da produção,3786.0,5450.0,6040.0
0,Três Ranchos - GO,Área colhida,866.0,866.0,966.0
0,Três Rios - RJ,Valor da produção,152.0,197.0,218.0
0,Três Rios - RJ,Área colhida,14.0,14.0,13.0
0,Três de Maio - RS,Valor da produção,124541.0,249387.0,118766.0
0,Três de Maio - RS,Área colhida,35555.0,35815.0,33428.0
0,Tubarão - SC,Valor da produção,77613.0,70031.0,81632.0
0,Tubarão - SC,Área colhida,6151.0,5935.0,6940.0
0,Tucano - BA,Valor da produção,8973.0,2865.0,21170.0
0,Tucano - BA,Área colhida,10757.0,8427.0,18921.0
0,Tucumã - PA,Valor da produção,6493.0,14605.0,15117.0
0,Tucumã - PA,Área colhida,1691.0,1794.0,1673.0
0,Tucunduva - RS,Valor da produção,68792.0,107981.0,93839.0
0,Tucunduva - RS,Área colhida,19196.0,19094.0,17814.0
0,Tucuruí - PA,Valor da produção,411.0,411.0,474.0
0,Tucuruí - PA,Área colhida,35.0,35.0,35.0
0,Tufilândia - MA,Valor da produção,337.0,418.0,620.0
0,Tufilândia - MA,Área colhida,178.0,164.0,144.0
0,Tuiuti - SP,Valor da produção,11425.0,22413.0,21473.0
0,Tuiuti - SP,Área colhida,1825.0,1925.0,1925.0
0,Tumiritinga - MG,Valor da produção,869.0,1787.0,1562.0
0,Tumiritinga - MG,Área colhida,213.0,262.0,241.0
0,Tunas - RS,Valor da produção,27231.0,85890.0,58272.0
0,Tunas - RS,Área colhida,9391.0,10111.0,11446.0
0,Tunas do Paraná - PR,Valor da produção,2771.0,4663.0,4041.0
0,Tunas do Paraná - PR,Área colhida,445.0,446.0,404.0
0,Tuneiras do Oeste - PR,Valor da produção,185765.0,179458.0,189219.0
0,Tuneiras do Oeste - PR,Área colhida,35818.0,30818.0,30818.0
0,Tuntum - MA,Valor da produção,17710.0,16868.0,20901.0
0,Tuntum - MA,Área colhida,8451.0,8023.0,7382.0
0,Tunápolis - SC,Valor da produção,10249.0,6691.0,10348.0
0,Tunápolis - SC,Área colhida,1526.0,1530.0,1273.0
0,Tupaciguara - MG,Valor da produção,286392.0,545354.0,754156.0
0,Tupaciguara - MG,Área colhida,58873.0,57676.0,67264.0
0,Tupanatinga - PE,Valor da produção,9587.0,4097.0,4681.0
0,Tupanatinga - PE,Área colhida,954.0,980.0,1017.0
0,Tupanci do Sul - RS,Valor da produção,32183.0,69501.0,44241.0
0,Tupanci do Sul - RS,Área colhida,7975.0,8442.0,9319.0
0,Tupanciretã - RS,Valor da produção,563774.0,1562611.0,685792.0
0,Tupanciretã - RS,Área colhida,174921.0,179921.0,196141.0
0,Tupandi - RS,Valor da produção,987.0,1088.0,950.0
0,Tupandi - RS,Área colhida,114.0,114.0,103.0
0,Tuparendi - RS,Valor da produção,77148.0,132240.0,70968.0
0,Tuparendi - RS,Área colhida,20706.0,21008.0,21320.0
0,Tuparetama - PE,Valor da produção,1327.0,2064.0,2840.0
0,Tuparetama - PE,Área colhida,1825.0,2029.0,2033.0
0,Tupi Paulista - SP,Valor da produção,44509.0,59950.0,76123.0
0,Tupi Paulista - SP,Área colhida,8504.0,8793.0,8819.0
0,Tupirama - TO,Valor da produção,87251.0,114830.0,132757.0
0,Tupirama - TO,Área colhida,19606.0,17414.0,18665.0
0,Tupiratins - TO,Valor da produção,5134.0,4104.0,7596.0
0,Tupiratins - TO,Área colhida,1122.0,64.0,1389.0
0,Tupã - SP,Valor da produção,166278.0,156407.0,283895.0
0,Tupã - SP,Área colhida,18047.0,15354.0,22620.0
0,Tupãssi - PR,Valor da produção,236097.0,290568.0,288568.0
0,Tupãssi - PR,Área colhida,48970.0,48960.0,47625.0
0,Turiaçu - MA,Valor da produção,10633.0,12208.0,10624.0
0,Turiaçu - MA,Área colhida,2936.0,2661.0,2302.0
0,Turilândia - MA,Valor da produção,1978.0,2235.0,1552.0
0,Turilândia - MA,Área colhida,1316.0,1257.0,1149.0
0,Turiúba - SP,Valor da produção,36485.0,41544.0,62198.0
0,Turiúba - SP,Área colhida,5229.0,5500.0,6196.0
0,Turmalina - MG,Valor da produção,4245.0,6207.0,5168.0
0,Turmalina - MG,Área colhida,696.0,610.0,522.0
0,Turmalina - SP,Valor da produção,32030.0,51927.0,50632.0
0,Turmalina - SP,Área colhida,5330.0,5430.0,5380.0
0,Tururu - CE,Valor da produção,15562.0,16964.0,15358.0
0,Tururu - CE,Área colhida,8942.0,8457.0,8766.0
0,Turuçu - RS,Valor da produção,36032.0,105618.0,91290.0
0,Turuçu - RS,Área colhida,9108.0,9186.0,8794.0
0,Turvelândia - GO,Valor da produção,272414.0,448595.0,663445.0
0,Turvelândia - GO,Área colhida,58050.0,58620.0,58620.0
0,Turvo - PR,Valor da produção,147293.0,212063.0,230944.0
0,Turvo - PR,Área colhida,21730.0,22706.0,25199.0
0,Turvo - SC,Valor da produção,141841.0,191593.0,183554.0
0,Turvo - SC,Área colhida,13809.0,13809.0,13730.0
0,Turvolândia - MG,Valor da produção,38786.0,53610.0,63908.0
0,Turvolândia - MG,Área colhida,2895.0,2972.0,2830.0
0,Turvânia - GO,Valor da produção,41675.0,165284.0,337814.0
0,Turvânia - GO,Área colhida,9755.0,18755.0,32755.0
0,Tutóia - MA,Valor da produção,3219.0,4845.0,7613.0
0,Tutóia - MA,Área colhida,2579.0,2217.0,1968.0
0,Uarini - AM,Valor da produção,69712.0,65748.0,100835.0
0,Uarini - AM,Área colhida,6019.0,6023.0,6002.0
0,Uauá - BA,Valor da produção,1331.0,3558.0,12390.0
0,Uauá - BA,Área colhida,612.0,4169.0,7600.0
0,Ubaitaba - BA,Valor da produção,464.0,503.0,488.0
0,Ubaitaba - BA,Área colhida,120.0,120.0,102.0
0,Ubajara - CE,Valor da produção,50679.0,58572.0,80077.0
0,Ubajara - CE,Área colhida,3582.0,3450.0,5004.0
0,Ubaporanga - MG,Valor da produção,4171.0,5666.0,5839.0
0,Ubaporanga - MG,Área colhida,275.0,269.0,256.0
0,Ubarana - SP,Valor da produção,96516.0,118044.0,146079.0
0,Ubarana - SP,Área colhida,14202.0,13180.0,13485.0
0,Ubatuba - SP,Valor da produção,96.0,6.0,31.0
0,Ubatuba - SP,Área colhida,20.0,1.0,10.0
0,Ubatã - BA,Valor da produção,164.0,186.0,232.0
0,Ubatã - BA,Área colhida,51.0,51.0,53.0
0,Ubaí - MG,Valor da produção,4282.0,5095.0,5287.0
0,Ubaí - MG,Área colhida,1372.0,1577.0,1355.0
0,Ubaíra - BA,Valor da produção,469.0,569.0,650.0
0,Ubaíra - BA,Área colhida,187.0,178.0,173.0
0,Uberaba - MG,Valor da produção,1431792.0,2621091.0,2886476.0
0,Uberaba - MG,Área colhida,247017.0,275519.0,283144.0
0,Uberlândia - MG,Valor da produção,533486.0,939998.0,1116064.0
0,Uberlândia - MG,Área colhida,96431.0,98064.0,106237.0
0,Ubirajara - SP,Valor da produção,15480.0,17931.0,18167.0
0,Ubirajara - SP,Área colhida,1949.0,1897.0,1897.0
0,Ubiratã - PR,Valor da produção,559424.0,886122.0,535285.0
0,Ubiratã - PR,Área colhida,111245.0,106436.0,107733.0
0,Ubiretama - RS,Valor da produção,21326.0,49993.0,12930.0
0,Ubiretama - RS,Área colhida,6814.0,6764.0,7071.0
0,Ubá - MG,Valor da produção,1283.0,2242.0,2414.0
0,Ubá - MG,Área colhida,190.0,166.0,210.0
0,Uchoa - SP,Valor da produção,90937.0,103405.0,144004.0
0,Uchoa - SP,Área colhida,14358.0,15150.0,14890.0
0,Uibaí - BA,Valor da produção,8139.0,9477.0,11251.0
0,Uibaí - BA,Área colhida,3527.0,3344.0,3335.0
0,Uiramutã - RR,Valor da produção,11784.0,3716.0,9454.0
0,Uiramutã - RR,Área colhida,1358.0,355.0,715.0
0,Uirapuru - GO,Valor da produção,707.0,9881.0,11122.0
0,Uirapuru - GO,Área colhida,129.0,1430.0,1449.0
0,Uiraúna - PB,Valor da produção,1663.0,2111.0,2331.0
0,Uiraúna - PB,Área colhida,1299.0,1201.0,1405.0
0,Ulianópolis - PA,Valor da produção,396501.0,636760.0,730297.0
0,Ulianópolis - PA,Área colhida,77149.0,79373.0,88182.0
0,Umari - CE,Valor da produção,3209.0,3243.0,1865.0
0,Umari - CE,Área colhida,1790.0,2041.0,1748.0
0,Umarizal - RN,Valor da produção,780.0,1039.0,902.0
0,Umarizal - RN,Área colhida,670.0,524.0,524.0
0,Umbaúba - SE,Valor da produção,4229.0,5433.0,5328.0
0,Umbaúba - SE,Área colhida,706.0,710.0,716.0
0,Umburanas - BA,Valor da produção,5524.0,5159.0,6726.0
0,Umburanas - BA,Área colhida,2800.0,2287.0,2782.0
0,Umburatiba - MG,Valor da produção,51.0,76.0,65.0
0,Umburatiba - MG,Área colhida,15.0,15.0,12.0
0,Umbuzeiro - PB,Valor da produção,438.0,260.0,1070.0
0,Umbuzeiro - PB,Área colhida,659.0,628.0,609.0
0,Umirim - CE,Valor da produção,7370.0,7453.0,8309.0
0,Umirim - CE,Área colhida,3858.0,3909.0,4251.0
0,Umuarama - PR,Valor da produção,122282.0,151852.0,123248.0
0,Umuarama - PR,Área colhida,21015.0,22518.0,13596.0
0,Una - BA,Valor da produção,2517.0,3423.0,3310.0
0,Una - BA,Área colhida,572.0,591.0,574.0
0,Unaí - MG,Valor da produção,1434541.0,2551165.0,3275251.0
0,Unaí - MG,Área colhida,230401.0,267436.0,326627.0
0,Uniflor - PR,Valor da produção,43588.0,40925.0,61166.0
0,Uniflor - PR,Área colhida,8120.0,7964.0,8494.0
0,Unistalda - RS,Valor da produção,37222.0,118731.0,31513.0
0,Unistalda - RS,Área colhida,11892.0,14614.0,12010.0
0,União - PI,Valor da produção,62107.0,60301.0,88970.0
0,União - PI,Área colhida,11677.0,11168.0,11169.0
0,União Paulista - SP,Valor da produção,24246.0,40323.0,51417.0
0,União Paulista - SP,Área colhida,4334.0,4472.0,5030.0
0,União da Serra - RS,Valor da produção,12523.0,48028.0,27967.0
