NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
6,Município,1017,Toneladas,..,1300839,Caapiranga - AM,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,612,1300839,Caapiranga - AM,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,109,1300839,Caapiranga - AM,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1300904,Canutama - AM,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,5689,1300904,Canutama - AM,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,339,1300904,Canutama - AM,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1301001,Carauari - AM,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,12065,1301001,Carauari - AM,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,806,1301001,Carauari - AM,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1301100,Careiro - AM,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,12691,1301100,Careiro - AM,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,846,1301100,Careiro - AM,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1301159,Careiro da Várzea - AM,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,11677,1301159,Careiro da Várzea - AM,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,552,1301159,Careiro da Várzea - AM,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1301209,Coari - AM,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,13970,1301209,Coari - AM,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1303,1301209,Coari - AM,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1301308,Codajás - AM,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,7155,1301308,Codajás - AM,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,858,1301308,Codajás - AM,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1301407,Eirunepé - AM,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,16223,1301407,Eirunepé - AM,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1198,1301407,Eirunepé - AM,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1301506,Envira - AM,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,8536,1301506,Envira - AM,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,968,1301506,Envira - AM,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1301605,Fonte Boa - AM,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,3228,1301605,Fonte Boa - AM,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,204,1301605,Fonte Boa - AM,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1301654,Guajará - AM,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,15895,1301654,Guajará - AM,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1297,1301654,Guajará - AM,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1301704,Humaitá - AM,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,65643,1301704,Humaitá - AM,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,7346,1301704,Humaitá - AM,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1301803,Ipixuna - AM,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,2233,1301803,Ipixuna - AM,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,278,1301803,Ipixuna - AM,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1301852,Iranduba - AM,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,6321,1301852,Iranduba - AM,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,248,1301852,Iranduba - AM,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1301902,Itacoatiara - AM,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,78353,1301902,Itacoatiara - AM,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,3083,1301902,Itacoatiara - AM,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1301951,Itamarati - AM,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,5801,1301951,Itamarati - AM,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,253,1301951,Itamarati - AM,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1302009,Itapiranga - AM,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,9478,1302009,Itapiranga - AM,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,514,1302009,Itapiranga - AM,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1302108,Japurá - AM,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,4003,1302108,Japurá - AM,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,313,1302108,Japurá - AM,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1302207,Juruá - AM,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1277,1302207,Juruá - AM,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,109,1302207,Juruá - AM,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1302306,Jutaí - AM,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,10968,1302306,Jutaí - AM,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,875,1302306,Jutaí - AM,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1302405,Lábrea - AM,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,17666,1302405,Lábrea - AM,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1726,1302405,Lábrea - AM,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1302504,Manacapuru - AM,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,86808,1302504,Manacapuru - AM,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,9747,1302504,Manacapuru - AM,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1302553,Manaquiri - AM,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,11209,1302553,Manaquiri - AM,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,973,1302553,Manaquiri - AM,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1302603,Manaus - AM,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,4052,1302603,Manaus - AM,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,229,1302603,Manaus - AM,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1302702,Manicoré - AM,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,86360,1302702,Manicoré - AM,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,6465,1302702,Manicoré - AM,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1302801,Maraã - AM,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,668,1302801,Maraã - AM,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,44,1302801,Maraã - AM,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1302900,Maués - AM,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,18125,1302900,Maués - AM,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1632,1302900,Maués - AM,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1303007,Nhamundá - AM,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,8043,1303007,Nhamundá - AM,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,639,1303007,Nhamundá - AM,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1303106,Nova Olinda do Norte - AM,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,12575,1303106,Nova Olinda do Norte - AM,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1595,1303106,Nova Olinda do Norte - AM,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1303205,Novo Airão - AM,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,635,1303205,Novo Airão - AM,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,40,1303205,Novo Airão - AM,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1303304,Novo Aripuanã - AM,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,15792,1303304,Novo Aripuanã - AM,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1265,1303304,Novo Aripuanã - AM,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1303403,Parintins - AM,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,17195,1303403,Parintins - AM,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1326,1303403,Parintins - AM,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1303502,Pauini - AM,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,9863,1303502,Pauini - AM,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1041,1303502,Pauini - AM,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1303536,Presidente Figueiredo - AM,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,85478,1303536,Presidente Figueiredo - AM,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,5737,1303536,Presidente Figueiredo - AM,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1303569,Rio Preto da Eva - AM,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,3147,1303569,Rio Preto da Eva - AM,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,223,1303569,Rio Preto da Eva - AM,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1303601,Santa Isabel do Rio Negro - AM,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1995,1303601,Santa Isabel do Rio Negro - AM,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,110,1303601,Santa Isabel do Rio Negro - AM,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1303700,Santo Antônio do Içá - AM,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,...,1303700,Santo Antônio do Içá - AM,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,...,1303700,Santo Antônio do Içá - AM,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1303809,São Gabriel da Cachoeira - AM,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,9763,1303809,São Gabriel da Cachoeira - AM,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,622,1303809,São Gabriel da Cachoeira - AM,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1303908,São Paulo de Olivença - AM,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,2017,1303908,São Paulo de Olivença - AM,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,126,1303908,São Paulo de Olivença - AM,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1303957,São Sebastião do Uatumã - AM,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,6156,1303957,São Sebastião do Uatumã - AM,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,638,1303957,São Sebastião do Uatumã - AM,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1304005,Silves - AM,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,10440,1304005,Silves - AM,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1422,1304005,Silves - AM,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1304062,Tabatinga - AM,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,2979,1304062,Tabatinga - AM,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,157,1304062,Tabatinga - AM,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1304104,Tapauá - AM,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,33914,1304104,Tapauá - AM,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,2674,1304104,Tapauá - AM,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1304203,Tefé - AM,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,116606,1304203,Tefé - AM,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,8431,1304203,Tefé - AM,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1304237,Tonantins - AM,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1656,1304237,Tonantins - AM,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,549,1304237,Tonantins - AM,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1304260,Uarini - AM,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,65748,1304260,Uarini - AM,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,6023,1304260,Uarini - AM,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1304302,Urucará - AM,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,7058,1304302,Urucará - AM,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,483,1304302,Urucará - AM,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1304401,Urucurituba - AM,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,3065,1304401,Urucurituba - AM,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,210,1304401,Urucurituba - AM,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1400027,Amajari - RR,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,18541,1400027,Amajari - RR,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1845,1400027,Amajari - RR,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1400050,Alto Alegre - RR,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,307384,1400050,Alto Alegre - RR,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,31108,1400050,Alto Alegre - RR,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1400100,Boa Vista - RR,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,252642,1400100,Boa Vista - RR,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,26341,1400100,Boa Vista - RR,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1400159,Bonfim - RR,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,415017,1400159,Bonfim - RR,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,37885,1400159,Bonfim - RR,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1400175,Cantá - RR,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,40381,1400175,Cantá - RR,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,4495,1400175,Cantá - RR,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1400209,Caracaraí - RR,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,14970,1400209,Caracaraí - RR,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1519,1400209,Caracaraí - RR,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1400233,Caroebe - RR,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1336,1400233,Caroebe - RR,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,59,1400233,Caroebe - RR,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1400282,Iracema - RR,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,19003,1400282,Iracema - RR,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1925,1400282,Iracema - RR,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1400308,Mucajaí - RR,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,35231,1400308,Mucajaí - RR,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,3570,1400308,Mucajaí - RR,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1400407,Normandia - RR,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,39714,1400407,Normandia - RR,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,3970,1400407,Normandia - RR,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1400456,Pacaraima - RR,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,5793,1400456,Pacaraima - RR,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,517,1400456,Pacaraima - RR,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1400472,Rorainópolis - RR,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,4059,1400472,Rorainópolis - RR,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,319,1400472,Rorainópolis - RR,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1400506,São João da Baliza - RR,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1607,1400506,São João da Baliza - RR,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,115,1400506,São João da Baliza - RR,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1400605,São Luiz - RR,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1571,1400605,São Luiz - RR,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,85,1400605,São Luiz - RR,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1400704,Uiramutã - RR,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,3716,1400704,Uiramutã - RR,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,355,1400704,Uiramutã - RR,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1500107,Abaetetuba - PA,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,45205,1500107,Abaetetuba - PA,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,2395,1500107,Abaetetuba - PA,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,1500131,Abel Figueiredo - PA,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,49745,1500131,Abel Figueiredo - PA,2021,2021,215,Valor da produção,0,Total
